sim_time,value_0,value_1,value_2
35.664,0.009686472,-0.004659581,0.0079707755
35.68,0.009368143,-0.0054650893,0.007486267
35.696,0.009117139,-0.006217285,0.0069265477
35.712,0.008937235,-0.00690836,0.006297249
35.728,0.008831577,-0.0075312583,0.0056047007
35.744,0.00880268,-0.008079676,0.004855864
35.76,0.008852422,-0.008548089,0.0040582623
35.776,0.008982041,-0.008931791,0.0032199034
35.792,0.009192133,-0.009226934,0.0023492044
35.808,0.00948502,-0.009431565,0.001492941
35.824,0.009862642,-0.009542912,0.0006023535
35.84,0.010316495,-0.009559525,-0.00030410406
35.856,0.010843753,-0.009480914,-0.0012109866
35.872,0.011439617,-0.009308461,-0.0020813697
35.888,0.01210389,-0.009044053,-0.0029110569
35.904,0.01283646,-0.008690004,-0.003710698
35.92,0.013630609,-0.00824838,-0.004525927
35.936,0.014486082,-0.0077238786,-0.005295954
35.952,0.015398357,-0.007122763,-0.006008948
35.968,0.01636244,-0.0064515145,-0.0066581196
35.984,0.017373173,-0.005717013,-0.0072373217
36.0,0.018425297,-0.004926648,-0.0077410284
36.016,0.019513512,-0.0040883217,-0.008164404
36.032000000000004,0.02063255,-0.0032104086,-0.0085033635
36.048,0.021777255,-0.0023016834,-0.008754627
36.064,0.022942644,-0.0013711973,-0.008915735
36.08,0.024123998,-0.00042832157,-0.008985173
36.096000000000004,0.025316928,0.0005174168,-0.008962337
36.112,0.0265174,0.0014566598,-0.008847394
36.128,0.027721856,0.0023799485,-0.0086415615
36.144,0.028927231,0.0032780191,-0.0083469255
36.160000000000004,0.030131035,0.0041418658,-0.007966462
36.176,0.03133139,0.004962834,-0.007504008
36.192,0.03252708,0.0057327086,-0.0069642263
36.208,0.033717614,0.006443801,-0.006352558
36.224000000000004,0.03490323,0.007089027,-0.005675171
36.24,0.105609454,-0.0010843264,0.11247053
36.256,0.09329304,0.0011580836,0.2296921
36.272,0.07773579,0.008307121,0.34426156
36.288000000000004,0.06266833,0.020325523,0.44587654
36.304,0.049752083,0.026185472,0.5241492
36.32,0.038775764,0.02848962,0.573709
36.336,0.027853983,0.030691737,0.6246964
36.352000000000004,0.016728556,0.03363818,0.67717916
36.368,0.005844693,0.036885194,0.73165023
36.384,-0.0045113284,0.040150672,0.788395
36.4,-0.09357182,0.04515181,0.72497964
36.416000000000004,-0.11106184,0.043292582,0.6443154
36.432,-0.11445119,0.039253537,0.5487295
36.448,-0.11774347,0.031954553,0.45206615
36.464,-0.12099721,0.02486299,0.35611433
36.480000000000004,-0.124272235,0.018946417,0.26105422
36.496,-0.12758902,0.0138599435,0.16651586
36.512,-0.13095935,0.009419005,0.072242565
36.528,-0.13156433,0.006397428,0.009983194
36.544000000000004,-0.12675212,0.004969862,0.007549364
36.56,-0.12212341,0.0036089523,0.00785098
36.576,-0.11756135,0.0022955285,0.008100216
36.592,-0.11306229,0.0010393014,0.0082367705
36.608000000000004,-0.108622536,-0.00015687718,0.008262314
36.624,-0.10423871,-0.0012923613,0.008180534
36.64,-0.09990777,-0.0023663994,0.007995722
36.656,-0.09562693,-0.0033773717,0.0077127335
36.672000000000004,-0.09139363,-0.004322707,0.00733698
36.688,-0.008601392,-0.005406642,0.1060135
36.704,0.005561058,-0.0055021867,0.19735691
36.72,0.01976865,-0.0054581896,0.2883683
36.736000000000004,0.03394631,-0.005268997,0.37892365
36.752,-0.04593572,-0.0048094504,0.28736168
36.768,-0.049699377,-0.007024301,0.19406898
36.784,-0.053484894,-0.008628076,0.10146969
36.800000000000004,0.031101307,-0.008686193,0.19495033
36.816,0.045048885,-0.0080665955,0.2837455
36.832,-0.032756407,-0.008075814,0.1917786
36.848,-0.03641627,-0.009032381,0.10046494
36.864000000000004,0.048161943,-0.007917441,0.19369717
36.88,0.062265676,-0.0071966103,0.28326318
36.896,-0.015607956,-0.009873901,0.19148965
36.912,-0.019068984,-0.008505178,0.10263509
36.928,-0.022647768,-0.0077943592,0.013615832
36.944,0.060358148,-0.006060831,0.10947908
36.96,-0.013989946,-0.0069739455,0.015852185
36.976,-0.011779726,-0.0059751826,-0.0067437165
36.992,0.07095461,-0.004069912,0.08962852
37.008,0.0852119,-0.0023389957,0.17996526
37.024,0.09963186,-0.0005140596,0.2705847
37.04,0.11414264,0.001538269,0.36140248
37.056,0.12874906,0.0039273263,0.4523644
37.072,0.14345773,0.0067441803,0.54344183
37.088,0.059328035,0.0003313242,0.4527934
37.104,0.05589231,0.0055748606,0.36234546
37.12,0.052097134,0.0077011446,0.2686078
37.136,0.048131723,0.00818893,0.17296411
37.152,0.04403438,0.007634388,0.07620178
37.168,0.048496738,0.0817834,0.06479331
37.184,0.051630933,0.15842503,0.054293197
37.2,0.05413497,0.23464075,0.045327645
37.216,0.057703312,0.3098584,0.03693219
37.232,0.058473628,0.1609236,0.018400125
37.248,0.062380433,0.100085326,0.014522284
37.264,0.06738262,0.021937123,0.011512264
37.28,0.07224845,-0.055699445,0.010459912
37.296,0.078932606,-0.0006225609,-0.0016471148
37.312,0.08355727,-0.00500054,-0.00094592414
37.328,0.08845692,-0.0048125223,-4.851873e-05
37.344,0.15030357,0.005790675,0.016041053
37.36,0.1398631,0.0021844942,0.057873983
37.376,0.018231396,-0.004723321,0.025031809
37.392,-0.034722514,-0.004008014,0.0073998966
37.408,-0.071873434,0.002751324,0.00407633
37.424,-0.066849485,0.004563907,0.004731829
37.44,0.00889778,0.011226951,0.08410946
37.456,0.012233724,0.01577357,0.16221969
37.472,-0.07802945,-0.00010338699,0.0732372
37.488,-0.07844155,0.0021409397,0.0098603675
37.504,0.0023039451,0.0063041593,0.10562438
37.52,0.011010353,0.009879539,0.19470881
37.536,0.017077649,0.013621138,0.28255308
37.552,0.02126033,0.01718309,0.36929202
37.568,0.026048843,0.020235183,0.45186222
37.584,0.03125407,0.02295878,0.5294736
37.6,0.035627745,0.020516649,0.5988534
37.616,0.03662084,0.018034369,0.66074747
37.632,0.034708045,0.018301828,0.7180271
37.648,0.031393822,0.019711724,0.7722763
37.664,0.027403029,0.021527521,0.8245054
37.68,0.023087382,0.023437537,0.87546116
37.696,0.018625777,0.025327237,0.92577046
37.712,0.014118929,0.027170504,0.9760046
37.728,0.009633101,0.028978363,1.0267066
37.744,0.005219549,0.030775284,1.0784006
37.76,-0.0070231636,0.03351285,1.1288271
37.776,-0.027969949,0.0370286,1.1826968
37.792,-0.043365218,0.039317053,1.2519224
37.808,-0.2308061,0.016937248,1.2469125
37.824,-0.29710478,0.021043697,1.2075758
37.84,-0.3253864,0.02279917,1.1217223
37.856,-0.3305256,0.017405868,1.0060514
37.872,-0.33614624,0.010474335,0.88686734
37.888,-0.34215435,0.00378417,0.766192
37.904,-0.3484644,-0.0018447451,0.64499766
37.92,-0.35503194,-0.0060526826,0.52377164
37.936,-0.2593234,-0.010567264,0.6357318
37.952,-0.24271527,-0.014565182,0.752543
37.968,-0.33359838,-0.0151845,0.6392835
37.984,-0.34095284,-0.015702564,0.51768625
38.0,-0.24601434,-0.02122056,0.6301098
38.016,-0.23002385,-0.026591497,0.74753106
38.032000000000004,-0.05131494,-0.027213583,0.75700444
38.048,-0.071591645,-0.02726707,0.77069527
38.064,-0.0493153,-0.030607883,0.7807208
38.08,-0.03734954,-0.032288954,0.7925487
38.096000000000004,-0.029500281,-0.032536294,0.80570334
38.112,-0.012201679,-0.025316542,0.8016567
38.128,0.013284537,-0.024997089,0.7566249
38.144,0.02149424,-0.023223806,0.70143265
38.160000000000004,0.032585062,-0.019112762,0.62821627
38.176,0.039924048,-0.014876456,0.5379177
38.192,0.04208238,-0.009995847,0.4351224
38.208,0.04042963,-0.004818862,0.32289836
38.224000000000004,0.036171652,0.00041635666,0.20398459
38.24,0.12441027,-0.0026944114,0.32380706
38.256,0.14004526,-0.0053608445,0.44176364
38.272,0.05453126,-0.00045608415,0.32180065
38.288000000000004,0.046508573,0.0039193532,0.19923258
38.304,0.03840447,0.008031016,0.0760775
38.32,0.12448751,0.0050104316,0.20020962
38.336,0.14038223,0.002242989,0.3195181
38.352000000000004,0.05749774,0.0056098322,0.19627295
38.368,0.04967623,0.008562094,0.072639085
38.384,0.04673854,0.010078503,0.003585151
38.4,0.04985223,0.009760338,0.0031220065
38.416000000000004,0.052990533,0.0092292875,0.0040505915
38.432,0.05616707,0.008592511,0.004881379
38.448,0.05939019,0.007888548,0.0055145402
38.464,0.062645465,0.007135309,0.0061192564
38.480000000000004,0.06593208,0.006337493,0.0067305923
