sim_time,value
3.2800000000000002,17.970673
3.2960000000000003,18.071066
3.3120000000000003,18.17146
3.3280000000000003,18.271849
3.344,18.372236
3.36,18.47263
3.376,18.573025
3.392,18.67342
3.408,18.773815
3.424,18.874208
3.44,18.9746
3.456,19.074997
3.472,19.175394
3.488,19.275791
3.504,19.376186
3.52,19.47658
3.536,19.576973
3.552,19.677372
3.568,19.777771
3.584,19.878166
3.6,19.97856
3.616,20.078955
3.632,20.179348
3.648,20.27974
3.664,20.380133
3.68,20.480526
3.696,20.580917
3.712,20.681309
3.728,20.781702
3.744,20.882093
3.7600000000000002,20.982487
3.7760000000000002,21.082878
3.7920000000000003,21.183271
3.8080000000000003,21.283663
3.8240000000000003,21.384056
3.84,21.484447
3.856,21.58484
3.872,21.68524
3.888,21.785645
3.904,21.88605
3.92,21.986458
3.936,22.086859
3.952,22.18726
3.968,22.287659
3.984,22.388058
4.0,22.488455
4.016,22.58885
4.032,22.689243
4.048,22.789635
4.064,22.890026
4.08,22.990414
4.096,23.090801
4.112,23.191187
4.128,23.29157
4.144,23.391953
4.16,23.492334
4.176,23.592712
4.192,23.693089
4.208,23.793463
4.224,23.893835
4.24,23.994207
4.256,24.09458
4.272,24.194954
4.288,24.295326
4.304,24.395697
4.32,24.496063
4.336,24.596426
4.352,24.696781
4.368,24.79712
4.384,24.897429
4.4,24.99763
4.416,25.09677
4.432,25.199743
4.448,25.299603
4.464,25.399864
4.48,25.5002
4.496,25.600561
4.5120000000000005,25.700937
4.5280000000000005,25.80132
4.5440000000000005,25.901707
4.5600000000000005,26.002096
4.5760000000000005,26.10249
4.5920000000000005,26.202883
4.6080000000000005,26.303278
4.624,26.403673
4.64,26.50407
4.656,26.60447
4.672,26.704866
4.688,26.805265
4.704,26.905664
4.72,27.006065
4.736,27.106464
4.752,27.006077
4.768,26.905687
4.784,26.805296
4.8,26.704903
4.816,26.604507
4.832,26.504112
4.848,26.403717
4.864,26.303322
4.88,26.202927
4.896,26.102531
4.912,26.002136
4.928,25.901743
4.944,25.80135
4.96,25.700956
4.976,25.600563
4.992,25.500172
5.008,25.399784
5.024,25.299404
5.04,25.19907
5.056,25.098372
5.072,24.998123
5.088,24.897749
5.104,24.797361
5.12,24.69697
5.136,24.596575
5.152,24.49618
5.168,24.395784
5.184,24.295387
5.2,24.194992
5.216,24.295347
5.232,24.395708
5.248,24.496075
5.264,24.596443
5.28,24.696817
5.296,24.79719
5.312,24.89756
5.328,24.997908
5.344,25.098007
5.36,25.198997
5.376,25.299267
5.392,25.399632
5.408,25.500011
5.424,25.600399
5.44,25.70079
5.456,25.801184
5.472,25.901577
5.488,26.00197
5.5040000000000004,26.102365
5.5200000000000005,26.202759
5.5360000000000005,26.303152
5.5520000000000005,26.403547
5.5680000000000005,26.50394
5.5840000000000005,26.604332
5.6000000000000005,26.704733
5.6160000000000005,26.805136
5.632,26.905539
5.648,27.005938
5.664,27.106337
5.68,27.206732
5.696,27.307129
5.712,27.407522
5.728,27.507917
5.744,27.608309
5.76,27.7087
5.776,27.80909
5.792,27.90948
5.808,28.009867
5.824,28.110252
5.84,28.210638
5.856,28.31103
5.872,28.411425
5.888,28.51182
5.904,28.612217
5.92,28.712612
5.936,28.813011
5.952,28.913408
5.968,29.013807
5.984,29.114204
6.0,29.214603
6.016,29.315002
6.032,29.4154
6.048,29.515799
6.064,29.616198
6.08,29.716595
6.096,29.816994
6.112,29.91739
6.128,30.01779
6.144,30.118187
6.16,30.218584
6.176,30.318981
6.192,30.419378
6.208,30.519775
6.224,30.620173
6.24,30.720568
6.256,30.820965
6.272,30.92136
6.288,31.021757
6.304,31.122152
6.32,31.222548
6.336,31.322943
6.352,31.423338
6.368,31.523733
6.384,31.624128
6.4,31.724524
6.416,31.824919
6.432,31.925312
6.448,32.025707
6.464,32.126102
6.48,32.226494
6.496,32.32689
6.5120000000000005,32.42728
6.5280000000000005,32.527676
6.5440000000000005,32.628067
6.5600000000000005,32.72846
6.5760000000000005,32.828846
6.5920000000000005,32.929234
6.6080000000000005,33.02963
6.6240000000000006,33.13002
6.640000000000001,33.23041
6.656000000000001,33.330803
6.672,33.431194
6.688,33.531586
6.704,33.631977
6.72,33.732372
6.736,33.832764
6.752,33.93316
6.768,34.033554
6.784,34.13395
6.8,34.234344
6.816,34.33474
6.832,34.435135
6.848,34.53553
6.864,34.635925
6.88,34.73632
6.896,34.836716
6.912,34.93711
6.928,35.037502
6.944,35.137897
6.96,35.23829
6.976,35.338684
6.992,35.439075
7.008,35.53947
7.024,35.639866
7.04,35.740257
7.056,35.840652
7.072,35.941048
7.088,36.041447
7.104,36.14185
7.12,36.242256
7.136,36.342667
7.152,36.443073
7.168,36.543476
7.184,36.643883
7.2,36.744293
7.216,36.8447
7.232,36.94511
7.248,37.045517
7.264,37.14592
7.28,37.246326
7.296,37.346733
7.312,37.44714
7.328,37.547546
7.344,37.64794
7.36,37.74835
7.376,37.84874
7.392,37.94913
7.408,38.049522
7.424,38.149918
7.44,38.25031
7.456,38.3507
7.472,38.45109
7.488,38.55149
7.5040000000000004,38.651886
7.5200000000000005,38.75228
7.5360000000000005,38.852673
7.5520000000000005,38.953064
7.5680000000000005,39.053455
7.5840000000000005,39.153847
7.6000000000000005,39.254242
7.6160000000000005,39.354637
7.632000000000001,39.455032
7.648000000000001,39.55543
7.664000000000001,39.655827
7.68,39.756226
7.696,39.85662
7.712,39.95702
7.728,40.057415
7.744,40.15781
7.76,40.25821
7.776,40.358604
7.792,40.459
7.808,40.559395
7.824,40.65979
7.84,40.760185
7.856,40.86058
7.872,40.960976
7.888,41.06137
7.904,41.161766
7.92,41.26216
7.936,41.362553
7.952,41.462948
7.968,41.563343
7.984,41.66374
8.0,41.764133
8.016,41.864525
8.032,41.96492
8.048,42.065315
8.064,42.165707
8.08,42.2661
8.096,42.366493
8.112,42.46689
8.128,42.56728
8.144,42.667675
8.16,42.768066
8.176,42.868458
8.192,42.968853
8.208,43.069244
8.224,43.169636
8.24,43.270027
8.256,43.370422
8.272,43.47081
8.288,43.571194
8.304,43.67158
8.32,43.771965
8.336,43.872353
8.352,43.972702
8.368,44.07314
8.384,44.173527
8.4,44.273914
8.416,44.374306
8.432,44.474693
8.448,44.57508
8.464,44.675465
8.48,44.77585
8.496,44.876236
8.512,44.976627
8.528,45.07701
8.544,45.1774
8.56,45.277786
8.576,45.37818
8.592,45.478577
8.608,45.57897
8.624,45.67937
8.64,45.779778
8.656,45.880184
8.672,45.980595
8.688,46.081005
8.704,46.181408
8.72,46.281815
8.736,46.382217
8.752,46.482628
8.768,46.583035
8.784,46.683445
8.8,46.78386
8.816,46.88427
8.832,46.98468
8.848,47.085083
8.864,47.185482
8.88,47.285873
8.896,47.38627
8.912,47.48666
8.928,47.58705
8.944,47.68745
8.96,47.787846
8.976,47.88824
8.992,47.988636
9.008000000000001,48.08903
9.024000000000001,48.189426
9.040000000000001,48.28982
9.056000000000001,48.39021
9.072000000000001,48.490597
9.088000000000001,48.590984
9.104000000000001,48.69137
9.120000000000001,48.79176
9.136000000000001,48.89215
9.152000000000001,48.992546
9.168000000000001,49.09294
9.184000000000001,49.193336
9.200000000000001,49.29373
9.216000000000001,49.394127
9.232,49.494526
9.248,49.59492
9.264,49.695316
9.28,49.79571
9.296,49.8961
9.312,49.996494
9.328,50.09689
9.344,50.197285
9.36,50.297688
9.376,50.39808
9.392,50.49847
9.408,50.598858
9.424,50.69925
9.44,50.799637
9.456,50.900024
9.472,51.00041
9.488,51.100792
9.504,51.201176
9.52,51.30156
9.536,51.40194
9.552,51.50232
9.568,51.6027
9.584,51.703083
9.6,51.80347
9.616,51.90386
9.632,52.004246
9.648,52.104633
9.664,52.20502
9.68,52.30541
9.696,52.4058
9.712,52.506195
9.728,52.60659
9.744,52.70699
9.76,52.80739
9.776,52.90779
9.792,53.008198
9.808,53.108604
9.824,53.20901
9.84,53.30942
9.856,53.409824
9.872,53.510227
9.888,53.610626
9.904,53.711025
9.92,53.811428
9.936,53.911835
9.952,54.01224
9.968,54.112648
9.984,54.213055
10.0,54.31346
10.016,54.41387
10.032,54.51428
10.048,54.614677
10.064,54.514282
10.08,54.413883
10.096,54.313488
10.112,54.21309
10.128,54.11269
10.144,54.01229
10.16,53.911896
10.176,53.811497
10.192,53.7111
10.208,53.811493
10.224,53.91189
10.24,54.012287
10.256,54.112686
10.272,54.213085
10.288,54.31348
10.304,54.41388
10.32,54.514275
10.336,54.61467
10.352,54.715065
10.368,54.81546
10.384,54.915855
10.4,55.01625
10.416,55.116646
10.432,55.217037
10.448,55.317432
10.464,55.417828
10.48,55.518223
10.496,55.618618
10.512,55.71901
10.528,55.819405
10.544,55.9198
10.56,56.02019
10.576,56.120586
10.592,56.220978
10.608,56.321373
10.624,56.421764
10.64,56.52216
10.656,56.62255
10.672,56.722946
10.688,56.823338
10.704,56.92373
10.72,57.024124
10.736,57.124516
10.752,57.224907
10.768,57.3253
10.784,57.42569
10.8,57.526085
10.816,57.626476
10.832,57.726868
10.848,57.82726
10.864,57.92765
10.88,58.028038
10.896,58.12843
10.912,58.22882
10.928,58.329212
10.944,58.429604
10.96,58.52999
10.976,58.630383
10.992,58.73077
11.008000000000001,58.83116
11.024000000000001,58.93155
11.040000000000001,59.03194
11.056000000000001,59.132328
11.072000000000001,59.23272
11.088000000000001,59.333107
11.104000000000001,59.433495
11.120000000000001,59.533886
11.136000000000001,59.634277
11.152000000000001,59.73467
11.168000000000001,59.835064
11.184000000000001,59.935455
11.200000000000001,60.035847
11.216000000000001,60.136246
11.232000000000001,60.23664
11.248000000000001,60.337044
11.264,60.437443
11.28,60.53784
11.296,60.638237
11.312,60.738632
11.328,60.83903
11.344,60.939426
11.36,61.039825
11.376,61.14022
11.392,61.240616
11.408,61.341007
11.424,61.441402
11.44,61.541798
11.456,61.642193
11.472,61.74259
11.488,61.842983
11.504,61.94338
11.52,62.04377
11.536,62.14416
11.552,62.244556
11.568,62.344955
11.584,62.445354
11.6,62.545746
11.616,62.64614
11.632,62.74653
11.648,62.847
11.664,62.947334
11.68,63.047726
11.696,63.148117
11.712,63.24851
11.728,63.3489
11.744,63.44929
11.76,63.549686
11.776,63.650078
11.792,63.750473
11.808,63.850864
11.824,63.951263
11.84,64.05167
11.856,64.15207
11.872,64.25247
11.888,64.352875
11.904,64.45328
11.92,64.55369
11.936,64.65409
11.952,64.75449
11.968,64.854904
11.984,64.95531
12.0,65.05571
12.016,65.15612
12.032,65.25652
12.048,65.156136
12.064,65.05575
12.08,64.95536
12.096,64.85497
12.112,64.955376
12.128,65.05577
12.144,65.15617
12.16,65.25657
12.176,65.356964
12.192,65.45736
12.208,65.557755
12.224,65.65815
12.24,65.758545
12.256,65.85894
12.272,65.959335
12.288,66.05972
12.304,66.16011
12.32,66.2605
12.336,66.36089
12.352,66.46129
12.368,66.561676
12.384,66.66207
12.4,66.76247
12.416,66.86286
12.432,66.96325
12.448,67.063644
12.464,67.16404
12.48,67.26443
12.496,67.36482
12.512,67.46522
12.528,67.565605
12.544,67.666
12.56,67.76639
12.576,67.866776
12.592,67.96716
12.608,68.06755
12.624,68.167946
12.64,68.26833
12.656,68.36872
12.672,68.46912
12.688,68.5695
12.704,68.66989
12.72,68.77027
12.736,68.87066
12.752,68.97104
12.768,69.0714
12.784,69.17182
12.8,69.272194
12.816,69.37258
12.832,69.47297
12.848,69.573364
12.864,69.67375
12.88,69.77415
12.896,69.87454
12.912,69.974945
12.928,70.07535
12.944,70.17574
12.96,70.276146
12.976,70.37655
12.992,70.47696
13.008000000000001,70.57737
13.024000000000001,70.67777
13.040000000000001,70.778175
13.056000000000001,70.87858
13.072000000000001,70.97898
13.088000000000001,71.07938
13.104000000000001,71.17978
13.120000000000001,71.280174
13.136000000000001,71.38057
13.152000000000001,71.48097
13.168000000000001,71.58138
13.184000000000001,71.681786
13.200000000000001,71.782196
13.216000000000001,71.8826
13.232000000000001,71.982994
13.248000000000001,72.08339
13.264000000000001,72.183784
13.280000000000001,72.28418
13.296000000000001,72.384575
13.312000000000001,72.48497
13.328,72.585365
13.344,72.68576
13.36,72.786156
13.376,72.88655
13.392,72.986946
13.408,73.08734
13.424,73.18774
13.44,73.28813
13.456,73.38853
13.472,73.48892
13.488,73.589325
13.504,73.68972
13.52,73.790115
13.536,73.89051
13.552,73.990906
13.568,74.0913
13.584,73.9909
13.6,73.8905
13.616,73.7901
13.632,73.6897
13.648,73.5893
13.664,73.4889
13.68,73.3885
13.696,73.28809
13.712,73.18769
13.728,73.087296
13.744,72.98689
13.76,72.88649
13.776,72.98686
13.792,73.087234
13.808,73.187614
13.824,73.287994
13.84,73.38838
13.856,73.48877
13.872,73.58916
13.888,73.689545
13.904,73.78993
13.92,73.89033
13.936,73.990715
13.952,74.09111
13.968,74.191505
13.984,74.2919
14.0,74.3923
14.016,74.4927
14.032,74.593094
14.048,74.69349
14.064,74.793884
14.08,74.89428
14.096,74.994675
14.112,75.09507
14.128,75.19546
14.144,75.29585
14.16,75.39609
14.176,75.49665
14.192,75.597046
14.208,75.69745
14.224,75.79785
14.24,75.89825
14.256,75.99865
14.272,76.09905
14.288,76.19945
14.304,76.29985
14.32,76.400246
14.336,76.50065
14.352,76.60105
14.368,76.701454
14.384,76.80185
14.4,76.90225
14.416,77.00265
14.432,77.10305
14.448,77.20345
14.464,77.10306
14.48,77.00266
14.496,76.90227
14.512,76.80187
14.528,76.70148
14.544,76.80187
14.56,76.90227
14.576,77.00266
14.592,77.10306
14.608,77.20346
14.624,77.303856
14.64,77.40425
14.656,77.504654
14.672,77.60505
14.688,77.705444
14.704,77.80584
14.72,77.90623
14.736,78.00662
14.752,78.10702
14.768,78.20742
14.784,78.307816
14.8,78.40821
14.816,78.508606
14.832,78.609
14.848,78.7094
14.864,78.80979
14.88,78.910194
14.896,79.01059
14.912,79.110985
14.928,79.21138
14.944,79.311775
14.96,79.41217
14.976,79.51256
14.992,79.612946
15.008000000000001,79.71333
15.024000000000001,79.81373
15.040000000000001,79.91412
15.056000000000001,80.01452
15.072000000000001,80.11491
15.088000000000001,80.215294
15.104000000000001,80.31568
15.120000000000001,80.41608
15.136000000000001,80.51647
15.152000000000001,80.61686
15.168000000000001,80.717255
15.184000000000001,80.81765
15.200000000000001,80.91804
15.216000000000001,81.01843
15.232000000000001,81.11883
15.248000000000001,81.219215
15.264000000000001,81.319595
15.280000000000001,81.41998
15.296000000000001,81.52037
15.312000000000001,81.62076
15.328000000000001,81.72117
15.344000000000001,81.821556
15.36,81.92194
15.376,82.02234
15.392,82.122734
15.408,82.22313
15.424,82.323524
15.44,82.42393
15.456,82.52433
15.472,82.62473
15.488,82.725136
15.504,82.82553
15.52,82.925934
15.536,83.02634
15.552,83.12673
15.568,83.227135
15.584,83.32753
15.6,83.42793
15.616,83.528336
15.632,83.62873
15.648,83.72913
15.664,83.82953
15.68,83.92993
15.696,84.03033
15.712,84.13072
15.728,84.231125
15.744,84.33152
15.76,84.43192
15.776,84.53232
15.792,84.63271
15.808,84.733116
15.824,84.83351
15.84,84.93391
15.856,85.0343
15.872,85.134705
15.888,85.2351
15.904,85.335495
15.92,85.43589
15.936,85.536285
15.952,85.63668
15.968,85.73708
15.984,85.63668
16.0,85.536285
16.016000000000002,85.43588
16.032,85.33549
16.048000000000002,85.235085
16.064,85.33548
16.080000000000002,85.43587
16.096,85.53626
16.112000000000002,85.63666
16.128,85.73705
16.144000000000002,85.83745
16.16,85.93784
16.176000000000002,86.03823
16.192,86.138626
16.208000000000002,86.23902
16.224,86.33941
16.240000000000002,86.4398
16.256,86.540184
16.272000000000002,86.64058
16.288,86.740974
16.304000000000002,86.84136
16.32,86.94176
16.336000000000002,87.042145
16.352,87.14254
16.368000000000002,87.24293
16.384,87.34332
16.4,87.44371
16.416,87.544106
16.432,87.6445
16.448,87.74489
16.464,87.84528
16.48,87.94568
16.496,88.04607
16.512,88.146454
16.528,88.24685
16.544,88.347244
16.56,88.44765
16.576,88.54804
16.592,88.648445
16.608,88.74884
16.624,88.849236
16.64,88.94964
16.656,89.05004
16.672,89.15044
16.688,89.25083
16.704,89.351234
16.72,89.45162
16.736,89.552025
16.752,89.65243
16.768,89.75282
16.784,89.853226
16.8,89.95363
16.816,90.05403
16.832,90.154434
16.848,90.25484
16.864,90.35523
16.88,90.455635
16.896,90.35525
16.912,90.25485
16.928,90.15446
16.944,90.05406
16.96,89.95367
16.976,90.05406
16.992,90.15446
17.008,90.25486
17.024,90.355255
17.04,90.25486
17.056,90.154465
17.072,90.05408
17.088,90.15447
17.104,90.25487
17.12,90.35526
17.136,90.455666
17.152,90.55606
17.168,90.656456
17.184,90.75686
17.2,90.857254
17.216,90.95766
17.232,91.05805
17.248,91.15845
17.264,91.25885
17.28,91.35924
17.296,91.45963
17.312,91.56003
17.328,91.66042
17.344,91.76082
17.36,91.86121
17.376,91.96162
17.392,92.06201
17.408,92.16241
17.424,92.2628
17.44,92.3632
17.456,92.46359
17.472,92.563995
17.488,92.66439
17.504,92.764786
17.52,92.86518
17.536,92.965576
17.552,93.06597
17.568,93.16637
17.584,93.26676
17.6,93.36716
17.616,93.46755
17.632,93.56795
17.648,93.66834
17.664,93.76874
17.68,93.869125
17.696,93.96952
17.712,94.069916
17.728,94.17031
17.744,94.270706
17.76,94.3711
17.776,94.47149
17.792,94.571884
17.808,94.67228
17.824,94.772675
17.84,94.87306
17.856,94.97346
17.872,95.07385
17.888,95.17424
17.904,95.274635
17.92,95.37503
17.936,95.47542
17.952,95.575806
17.968,95.676186
17.984,95.77657
18.0,95.87696
18.016000000000002,95.977356
18.032,96.07774
18.048000000000002,96.17813
18.064,96.27852
18.080000000000002,96.37891
18.096,96.479294
18.112000000000002,96.57969
18.128,96.68008
18.144000000000002,96.78047
18.16,96.88087
18.176000000000002,96.98126
18.192,97.08166
18.208000000000002,97.18205
18.224,97.28245
18.240000000000002,97.38284
18.256,97.483246
18.272000000000002,97.58364
18.288,97.68404
18.304000000000002,97.78443
18.32,97.884834
18.336000000000002,97.98523
18.352,98.085625
18.368000000000002,98.18602
18.384,98.286415
18.400000000000002,98.38681
18.416,98.487206
18.432000000000002,98.5876
18.448,98.687996
18.464,98.78839
18.48,98.88879
18.496,98.98918
18.512,99.08958
18.528,99.18997
18.544,99.29037
18.56,99.39076
18.576,99.49116
18.592,99.39076
18.608,99.29036
18.624,99.189964
18.64,99.08956
18.656,98.98917
18.672,99.08956
18.688,99.18996
18.704,99.29036
18.72,99.39076
18.736,99.49116
18.752,99.59156
18.768,99.69196
18.784,99.792366
18.8,99.89277
18.816,99.99317
18.832,100.093575
18.848,100.19398
18.864,100.29438
18.88,100.39478
18.896,100.495186
18.912,100.59558
18.928,100.695984
18.944,100.79639
18.96,100.89679
18.976,100.997185
18.992,101.09759
19.008,101.19799
19.024,101.29839
19.04,101.39879
19.056,101.49919
19.072,101.599594
19.088,101.69999
19.104,101.80039
19.12,101.90079
19.136,102.00119
19.152,102.101585
19.168,102.20199
19.184,102.30238
19.2,102.20199
19.216,102.101585
19.232,102.00119
19.248,101.900795
19.264,101.80039
19.28,101.90079
19.296,102.001175
19.312,102.10157
19.328,102.201965
19.344,102.30236
19.36,102.402756
19.376,102.50315
19.392,102.603546
19.408,102.70394
19.424,102.80434
19.44,102.90473
19.456,103.00513
19.472,103.10552
19.488,103.20592
19.504,103.30631
19.52,103.40671
19.536,103.5071
19.552,103.6075
19.568,103.70789
19.584,103.60749
19.6,103.507095
19.616,103.40669
19.632,103.3063
19.648,103.406685
19.664,103.50708
19.68,103.40668
19.696,103.30628
19.712,103.20588
19.728,103.30627
19.744,103.406654
19.76,103.50705
19.776,103.607445
19.792,103.70783
19.808,103.80823
19.824,103.90862
19.84,104.00901
19.856,103.908615
19.872,103.80821
19.888,103.70781
19.904,103.808205
19.92,103.90859
19.936,104.00899
19.952,103.908585
19.968,103.80818
19.984,103.70778
20.0,103.808174
20.016000000000002,103.90856
20.032,104.00896
20.048000000000002,103.908554
20.064,103.80815
20.080000000000002,103.90854
20.096,104.00893
20.112000000000002,103.90852
20.128,103.80813
20.144000000000002,103.707726
20.16,103.60734
20.176000000000002,103.50694
20.192,103.406555
20.208000000000002,103.306175
20.224,103.20579
20.240000000000002,103.10541
20.256,103.00502
20.272000000000002,102.90463
20.288,102.80425
20.304000000000002,102.703865
20.32,102.603485
20.336000000000002,102.503105
20.352,102.40272
20.368000000000002,102.30234
20.384,102.20196
20.400000000000002,102.10158
20.416,102.0012
20.432000000000002,102.10157
20.448,102.20195
20.464000000000002,102.302345
20.48,102.40275
20.496,102.50315
20.512,102.603546
20.528,102.70393
20.544,102.60355
20.56,102.50317
20.576,102.40278
20.592,102.50316
20.608,102.603546
20.624,102.70393
20.64,102.80433
20.656,102.90472
20.672,103.00511
20.688,103.1055
20.704,103.205894
20.72,103.30628
20.736,103.40668
20.752,103.507065
20.768,103.60746
20.784,103.70785
20.8,103.808235
20.816,103.90863
20.832,104.00902
20.848,104.109406
20.864,104.20979
20.88,104.31018
20.896,104.41056
20.912,104.51094
20.928,104.61132
20.944,104.7117
20.96,104.81208
20.976,104.91246
20.992,105.01284
21.008,105.11323
21.024,105.21362
21.04,105.31402
21.056,105.41441
21.072,105.51482
21.088,105.61522
21.104,105.660484
21.12,105.76089
21.136,105.8613
21.152,105.9617
21.168,106.06211
21.184,106.16253
21.2,106.23526
21.216,106.33568
21.232,106.4361
21.248,106.536514
21.264,106.63693
21.28,106.737335
21.296,106.83775
21.312,106.93814
21.328,107.03854
21.344,107.13894
21.36,107.239334
21.376,107.33972
21.392,107.44011
21.408,107.5405
21.424,107.640884
21.44,107.741264
21.456,107.84164
21.472,107.94201
21.488,108.04239
21.504,108.14278
21.52,108.243164
21.536,108.273254
21.552,108.37365
21.568,108.47404
21.584,108.574425
21.6,108.67481
21.616,108.77519
21.632,108.87559
21.648,108.975975
21.664,109.07636
21.68,109.17675
21.696,109.27714
21.712,109.37753
21.728,109.477936
21.744,109.57833
21.76,109.67873
21.776,109.77911
21.792,109.87951
21.808,109.979904
21.824,110.0803
21.84,110.1807
21.856,110.28111
21.872,110.381516
21.888,110.48193
21.904,110.53019
21.92,110.6306
21.936,110.73101
21.952,110.83143
21.968,110.73104
21.984,110.63065
22.0,110.53026
22.016000000000002,110.42987
22.032,110.329475
22.048000000000002,110.22907
22.064,110.12868
22.080000000000002,110.028275
22.096,109.92787
22.112000000000002,109.82747
22.128,109.72706
22.144000000000002,109.806625
22.16,109.90702
22.176000000000002,110.007416
22.192,110.10781
22.208000000000002,110.2082
22.224,110.30861
22.240000000000002,110.40901
22.256,110.509415
22.272000000000002,110.60982
22.288,110.71022
22.304000000000002,110.810616
22.32,110.91101
22.336000000000002,111.011406
22.352,111.1118
22.368000000000002,111.21219
22.384,111.31258
22.400000000000002,111.412964
22.416,111.51335
22.432000000000002,111.61373
22.448,111.71411
22.464000000000002,111.8145
22.48,111.914894
22.496000000000002,111.95298
22.512,112.053375
22.528,112.15376
22.544,112.25416
22.56,112.35456
22.576,112.45496
22.592,112.543686
22.608,112.64409
22.624,112.74449
22.64,112.84489
22.656,112.945274
22.672,113.045616
22.688,113.14619
22.704,113.24653
22.72,113.34691
22.736,113.447296
22.752,113.54768
22.768,113.64807
22.784,113.74845
22.8,113.84884
22.816,113.94922
22.832,114.0496
22.848,114.14999
22.864,114.250374
22.88,114.35076
22.896,114.45115
22.912,114.551544
22.928,114.65193
22.944,114.75233
22.96,114.85272
22.976,114.953125
22.992,115.05351
