sim_time,value_0,value_1,value_2
0.016,2.6535897e-06,-1.0,7.757345e-19
0.032,2.6688435e-06,-1.0,0.00014576598
0.048,2.6881278e-06,-0.99999994,0.0003360933
0.064,2.7158824e-06,-0.9999998,0.0005863861
0.08,2.7506555e-06,-0.9999996,0.0008979818
0.096,2.7916037e-06,-0.99999917,0.0012712609
0.112,2.8383315e-06,-0.99999857,0.0017065478
0.128,2.8906813e-06,-0.99999756,0.0022041777
0.14400000000000002,2.9486027e-06,-0.9999962,0.0027645049
0.16,3.0120802e-06,-0.9999943,0.0033879068
0.176,3.0810936e-06,-0.9999917,0.0040747863
0.192,3.1555994e-06,-0.9999884,0.004825575
0.20800000000000002,3.2355226e-06,-0.9999841,0.0056407326
0.224,3.3207548e-06,-0.9999787,0.006520752
0.24,3.4111536e-06,-0.9999721,0.007466159
0.256,3.506545e-06,-0.99996406,0.008477511
0.272,3.6067256e-06,-0.99995434,0.009555404
0.28800000000000003,3.7114635e-06,-0.9999427,0.010700466
0.304,3.8205e-06,-0.999929,0.011913363
0.32,3.9335496e-06,-0.9999129,0.0131947985
0.336,4.050303e-06,-0.9998942,0.014545513
0.352,4.170424e-06,-0.9998725,0.015966285
0.368,4.293551e-06,-0.9998476,0.017457932
0.384,4.419296e-06,-0.9998191,0.01902131
0.4,4.547245e-06,-0.9997866,0.020657316
0.41600000000000004,4.676955e-06,-0.99974984,0.022366883
0.432,-8.188289e-05,-0.9997703,0.021432081
0.448,-0.00020903158,-0.9998184,0.019055389
0.464,-0.00035206403,-0.9998839,0.015234861
0.48,-0.00038858896,-0.9999434,0.010634924
0.496,-0.00043678572,-0.9999813,0.0061013065
0.512,-0.00049703324,-0.99999857,0.001632043
0.528,-0.0005685886,-0.999996,-0.002775338
0.544,-0.00065048947,-0.9999744,-0.0071232934
0.56,-0.0007419274,-0.99993455,-0.011414193
0.5760000000000001,-0.00084203,-0.99987715,-0.01565037
0.592,-0.00094985997,-0.9998028,-0.019834118
0.608,-0.0010644208,-0.99971217,-0.023967698
0.624,-0.0011846628,-0.9996057,-0.028053332
0.64,-0.0013094902,-0.999484,-0.032093212
0.656,-0.0014950283,-0.9994439,-0.033311054
0.672,-0.0015874017,-0.9994036,-0.034495804
0.6880000000000001,-0.0016809283,-0.9993676,-0.03551945
0.704,-0.0017797446,-0.99933773,-0.0363452
0.72,-0.0018923183,-0.9993203,-0.036814604
0.736,-0.0020172447,-0.99931955,-0.036829486
0.752,-0.002143405,-0.99933153,-0.036495637
0.768,-0.0022713563,-0.9993524,-0.035911277
0.784,-0.0023965144,-0.99937874,-0.035162445
0.8,-0.0025066051,-0.9994077,-0.034321316
0.8160000000000001,-0.0026068636,-0.99943745,-0.03343692
0.8320000000000001,-0.0026972913,-0.99946785,-0.032508396
0.848,-0.0027770079,-0.9994988,-0.031535093
0.864,-0.0028452347,-0.9995302,-0.030516362
0.88,-0.002901122,-0.999562,-0.02945156
0.896,-0.0029439095,-0.99959403,-0.028340032
