sim_time,value
5.792,0.0
5.808,0.0
5.824,0.0
5.84,0.0
5.856,0.0
5.872,0.0
5.888,0.0
5.904,0.0
5.92,0.0
5.936,0.0
5.952,0.0
5.968,0.0
5.984,0.0
6.0,0.0
6.016,0.0
6.032,0.0
6.048,0.0
6.064,0.0
6.08,0.0
6.096,0.0
6.112,0.0
6.128,0.0
6.144,0.0
6.16,0.0
6.176,0.0
6.192,0.0
6.208,0.0
6.224,0.0
6.24,0.0
6.256,0.0
6.272,0.0
6.288,0.0
6.304,0.0
6.32,0.0
6.336,0.0
6.352,0.0
6.368,0.0
6.384,0.0
6.4,0.0
6.416,0.0
6.432,0.0
6.448,0.0
6.464,0.0
6.48,0.0
6.496,0.0
6.5120000000000005,0.0
6.5280000000000005,0.0
6.5440000000000005,0.0
6.5600000000000005,0.0
6.5760000000000005,0.0
6.5920000000000005,0.0
6.6080000000000005,0.0
6.6240000000000006,0.0
6.640000000000001,0.0
6.656000000000001,0.0
6.672,0.0
6.688,0.0
6.704,0.0
6.72,0.0
6.736,0.0
6.752,0.0
6.768,0.0
6.784,0.0
6.8,0.0
6.816,0.0
6.832,0.0
6.848,0.0
6.864,0.0
6.88,0.0
6.896,0.0
6.912,0.0
6.928,0.0
6.944,0.0
6.96,0.0
6.976,0.0
6.992,0.0
7.008,0.0
7.024,0.0
7.04,0.0
7.056,0.0
7.072,0.0
7.088,0.0
7.104,0.0
7.12,0.0
7.136,0.0
7.152,0.0
7.168,0.0
7.184,0.0
7.2,0.0
7.216,0.0
7.232,0.0
7.248,0.0
7.264,0.0
7.28,0.0
7.296,0.0
7.312,0.0
7.328,0.0
7.344,0.0
7.36,0.0
7.376,0.0
7.392,0.0
7.408,0.0
7.424,0.0
7.44,0.0
7.456,0.0
7.472,0.0
7.488,0.0
7.5040000000000004,0.0
7.5200000000000005,0.0
7.5360000000000005,0.0
7.5520000000000005,0.0
7.5680000000000005,0.0
7.5840000000000005,0.0
7.6000000000000005,0.0
7.6160000000000005,0.0
7.632000000000001,0.0
7.648000000000001,0.0
7.664000000000001,0.0
7.68,0.0
7.696,0.0
7.712,0.0
7.728,0.0
7.744,0.0
7.76,0.0
7.776,0.0
7.792,0.0
7.808,0.0
7.824,0.0
7.84,0.0
7.856,0.0
7.872,0.0
7.888,0.0
7.904,0.0
7.92,0.0
7.936,0.0
7.952,0.0
7.968,0.0
7.984,0.0
8.0,0.0
8.016,0.0
8.032,0.0
8.048,0.0
8.064,0.0
8.08,0.0
8.096,0.0
8.112,0.0
8.128,0.0
8.144,0.0
8.16,0.0
8.176,0.0
8.192,0.0
8.208,0.0
8.224,0.0
8.24,0.0
8.256,0.0
8.272,0.0
8.288,0.0
8.304,0.0
8.32,0.0
8.336,0.0
8.352,0.0
8.368,0.0
8.384,0.0
8.4,0.0
8.416,0.0
8.432,0.0
8.448,0.0
8.464,0.0
8.48,0.0
8.496,0.0
8.512,0.0
8.528,0.0
8.544,0.0
8.56,0.0
8.576,0.0
8.592,0.0
8.608,0.0
8.624,0.0
8.64,0.0
8.656,0.0
8.672,0.0
8.688,0.0
8.704,0.0
8.72,0.0
8.736,0.0
8.752,0.0
8.768,0.0
8.784,0.0
8.8,0.0
8.816,0.0
8.832,0.0
8.848,0.0
8.864,0.0
8.88,0.0
8.896,0.0
8.912,0.0
8.928,0.0
8.944,0.0
8.96,0.0
8.976,0.0
8.992,0.0
9.008000000000001,0.0
9.024000000000001,0.0
9.040000000000001,0.0
9.056000000000001,0.0
9.072000000000001,0.0
9.088000000000001,0.0
9.104000000000001,0.0
9.120000000000001,0.0
9.136000000000001,0.0
9.152000000000001,0.0
9.168000000000001,0.0
9.184000000000001,0.0
9.200000000000001,0.0
9.216000000000001,0.0
9.232,0.0
9.248,0.0
9.264,0.0
9.28,0.0
9.296,0.0
9.312,0.0
9.328,0.0
9.344,0.0
9.36,0.0
9.376,0.0
9.392,0.0
9.408,0.0
9.424,0.0
9.44,0.0
9.456,0.0
9.472,0.0
9.488,0.0
9.504,0.0
9.52,0.0
9.536,0.0
9.552,0.0
9.568,0.0
9.584,0.0
9.6,0.0
9.616,0.0
9.632,0.0
9.648,0.0
9.664,0.0
9.68,0.0
9.696,0.0
9.712,0.0
9.728,0.0
9.744,0.0
9.76,0.0
9.776,0.0
9.792,0.0
9.808,0.0
9.824,0.0
9.84,0.0
9.856,0.0
9.872,0.0
9.888,0.0
9.904,0.0
9.92,0.0
9.936,0.0
9.952,0.0
9.968,0.0
9.984,0.0
10.0,0.0
10.016,0.0
10.032,0.0
10.048,0.0
10.064,0.0
10.08,0.0
10.096,0.0
10.112,0.0
10.128,0.0
10.144,0.0
10.16,0.0
10.176,0.0
10.192,0.0
10.208,0.0
10.224,0.0
10.24,0.0
10.256,0.0
10.272,0.0
10.288,0.0
10.304,0.0
10.32,0.0
10.336,0.0
10.352,0.0
10.368,0.0
10.384,0.0
10.4,0.0
10.416,0.0
10.432,0.0
10.448,0.0
10.464,0.0
10.48,0.0
10.496,0.0
10.512,0.0
10.528,0.0
10.544,0.0
10.56,0.0
10.576,0.0
10.592,0.0
10.608,0.0
10.624,0.0
10.64,0.0
10.656,0.0
10.672,0.0
10.688,0.0
10.704,0.0
10.72,0.0
10.736,0.0
10.752,0.0
10.768,0.0
10.784,0.0
10.8,0.0
10.816,0.0
10.832,0.0
10.848,0.0
10.864,0.0
10.88,0.0
10.896,0.0
10.912,0.0
10.928,0.0
10.944,0.0
10.96,0.0
10.976,0.0
10.992,0.0
11.008000000000001,0.0
11.024000000000001,0.0
11.040000000000001,0.0
11.056000000000001,0.0
11.072000000000001,0.0
11.088000000000001,0.0
11.104000000000001,0.0
11.120000000000001,0.0
11.136000000000001,0.0
11.152000000000001,0.0
11.168000000000001,0.0
11.184000000000001,0.0
11.200000000000001,0.0
11.216000000000001,0.0
11.232000000000001,0.0
11.248000000000001,0.0
11.264,0.0
11.28,0.0
11.296,0.0
11.312,0.0
11.328,0.0
11.344,0.0
11.36,0.0
11.376,0.0
11.392,0.0
11.408,0.0
11.424,0.0
11.44,0.0
11.456,0.0
11.472,0.0
11.488,0.0
11.504,0.0
11.52,0.0
11.536,0.0
11.552,0.0
11.568,0.0
11.584,0.0
11.6,0.0
11.616,0.0
11.632,0.0
11.648,0.0
11.664,0.0
11.68,0.0
11.696,0.0
11.712,0.0
11.728,0.0
11.744,0.0
11.76,0.0
11.776,0.0
11.792,0.0
11.808,0.0
11.824,0.0
11.84,0.0
11.856,0.0
11.872,0.0
11.888,0.0
11.904,0.0
11.92,0.0
11.936,0.0
11.952,0.0
11.968,0.0
11.984,0.0
12.0,0.0
12.016,0.0
12.032,0.0
12.048,0.0
12.064,0.0
12.08,0.0
12.096,0.0
12.112,0.0
12.128,0.0
12.144,0.0
12.16,0.0
12.176,0.0
12.192,0.0
12.208,0.0
12.224,0.0
12.24,0.0
12.256,0.0
12.272,0.0
12.288,0.0
12.304,0.0
12.32,0.0
12.336,0.0
12.352,0.0
12.368,0.0
12.384,0.0
12.4,0.0
12.416,0.0
12.432,0.0
12.448,0.0
12.464,0.0
12.48,0.0
12.496,0.0
12.512,0.0
12.528,0.0
12.544,0.0
12.56,0.0
12.576,0.0
12.592,0.0
12.608,0.0
12.624,0.0
12.64,0.0
12.656,0.0
12.672,0.0
12.688,0.0
12.704,0.0
12.72,0.0
12.736,0.0
12.752,0.0
12.768,0.0
12.784,0.0
12.8,0.0
12.816,0.0
12.832,0.0
12.848,0.0
12.864,0.0
12.88,0.0
12.896,0.0
12.912,0.0
12.928,0.0
12.944,0.0
12.96,0.0
12.976,0.0
12.992,0.0
13.008000000000001,0.0
13.024000000000001,0.0
13.040000000000001,0.0
13.056000000000001,0.0
13.072000000000001,0.0
13.088000000000001,0.0
13.104000000000001,0.0
13.120000000000001,0.0
13.136000000000001,0.0
13.152000000000001,7.3770337
13.168000000000001,16.983492
13.184000000000001,25.883821
13.200000000000001,34.055405
13.216000000000001,42.80782
13.232000000000001,51.25196
13.248000000000001,59.878235
13.264000000000001,68.75247
13.280000000000001,77.488884
13.296000000000001,86.079636
13.312000000000001,94.52274
13.328,102.717354
13.344,110.59586
13.36,118.16447
13.376,125.31297
13.392,131.9722
13.408,138.08865
13.424,143.61987
13.44,148.53441
13.456,152.81032
13.472,156.43312
13.488,159.39386
13.504,161.68706
13.52,163.30914
13.536,164.29846
13.552,165.27303
13.568,166.25618
13.584,166.46991
13.6,165.91313
13.616,164.57883
13.632,162.45909
13.648,159.54517
13.664,155.82762
13.68,151.29665
13.696,145.94229
13.712,139.75493
13.728,132.72559
13.744,124.84651
13.76,116.111626
13.776,107.928856
13.792,100.42637
13.808,93.62645
13.824,87.54995
13.84,82.216385
13.856,77.64411
13.872,73.85069
13.888,70.85325
13.904,68.66879
13.92,66.25487
13.936,63.803112
13.952,61.60512
13.968,59.755383
13.984,58.40892
14.0,57.688046
14.016,57.696648
14.032,58.120213
14.048,58.553894
14.064,58.986782
14.08,59.41811
14.096,60.53121
14.112,62.26059
14.128,64.537155
14.144,67.29148
14.16,70.44079
14.176,73.54799
14.192,76.4563
14.208,78.6572
14.224,80.02276
14.24,80.60842
14.256,81.15574
14.272,81.70023
14.288,83.134285
14.304,85.4448
14.32,86.74809
14.336,87.36769
14.352,87.955986
14.368,88.53884
14.384,89.11838
14.4,89.6959
14.416,90.27203
14.432,90.847145
14.448,91.42155
14.464,91.0077
14.48,89.62408
14.496,87.25962
14.512,83.904335
14.528,79.549324
14.544,76.09708
14.56,73.60876
14.576,72.10223
14.592,71.59627
14.608,71.98559
14.624,72.41564
14.64,72.85325
14.656,73.298416
14.672,73.75178
14.688,75.27673
14.704,77.79308
14.72,81.310036
14.736,83.77786
14.752,85.23277
14.768,85.830765
14.784,86.392784
14.8,86.964195
14.816,87.54719
14.832,88.1428
14.848,88.75183
14.864,89.37511
14.88,90.013374
14.896,90.66744
14.912,91.33787
14.928,92.0248
14.944,92.72873
14.96,93.450096
14.976,95.32574
14.992,98.36694
15.008000000000001,102.540474
15.024000000000001,105.80106
15.040000000000001,108.070465
15.056000000000001,109.29267
15.072000000000001,111.712494
15.088000000000001,115.31347
15.104000000000001,120.06829
15.120000000000001,123.89304
15.136000000000001,126.70453
15.152000000000001,128.44798
15.168000000000001,129.53319
15.184000000000001,130.61699
15.200000000000001,131.72276
15.216000000000001,132.85065
15.232000000000001,134.00056
15.248000000000001,136.37967
15.264000000000001,140.02496
15.280000000000001,144.89258
15.296000000000001,148.84293
15.312000000000001,152.70523
15.328000000000001,156.49496
15.344000000000001,159.85884
15.36,163.63116
15.376,167.59868
15.392,171.5681
15.408,175.68118
15.424,179.92102
15.44,183.18169
15.456,185.29694
15.472,186.77496
15.488,188.25876
15.504,189.76013
15.52,191.2787
15.536,192.8138
15.552,194.36482
15.568,195.93124
15.584,197.51247
15.6,199.1078
15.616,200.71661
15.632,202.33821
15.648,203.97188
15.664,205.61699
15.68,207.2729
15.696,208.93904
15.712,210.61491
15.728,212.30011
15.744,213.99428
15.76,215.69711
15.776,217.40848
15.792,219.12831
15.808,220.85655
15.824,222.59323
15.84,224.33841
15.856,226.09235
15.872,227.85551
15.888,229.62852
15.904,231.41216
15.92,233.20726
15.936,235.01486
15.952,236.83604
15.968,238.67221
15.984,239.06314
16.0,238.0011
16.016000000000002,235.46768
16.032,231.4448
16.048000000000002,225.91458
16.064,221.73654
16.080000000000002,219.01517
16.096,217.78673
16.112000000000002,218.08878
16.128,219.79697
16.144000000000002,221.5941
16.16,223.42593
16.176000000000002,225.29265
16.192,227.19522
16.208000000000002,230.75122
16.224,235.80194
16.240000000000002,242.33554
16.256,247.4563
16.272000000000002,251.1771
16.288,253.48033
16.304000000000002,255.69724
16.32,257.95306
16.336000000000002,261.89954
16.352,264.3445
16.368000000000002,266.70807
16.384,269.12012
16.4,271.5808
16.416,274.08942
16.432,276.5598
16.448,279.0807
16.464,281.62033
16.48,284.6554
16.496,287.83963
16.512,290.86304
16.528,293.59457
16.544,296.23822
16.56,299.09732
16.576,302.66202
16.592,308.0234
16.608,315.19748
16.624,324.2139
16.64,332.6177
16.656,339.8214
16.672,348.70538
16.688,359.21353
16.704,371.32312
16.72,385.00775
16.736,397.53397
16.752,408.63193
16.768,418.2458
16.784,426.3493
16.8,432.92752
16.816,437.96783
16.832,441.50717
16.848,445.05164
16.864,448.6394
16.88,452.2712
16.896,454.19293
16.912,454.34924
16.928,452.71622
16.944,449.26727
16.96,443.9733
16.976,440.34128
16.992,438.5035
17.008,438.49933
17.024,440.36447
17.04,440.4447
17.056,438.66876
17.072,435.01086
17.088,433.1053
17.104,433.07156
17.12,434.94647
17.136,438.6314
17.152,442.40244
17.168,446.1992
17.184,450.01947
17.2,453.86264
17.216,457.72827
17.232,461.616
17.248,465.52634
17.264,469.46
17.28,475.27692
17.296,482.80777
17.312,492.06967
17.328,499.34164
17.344,504.77472
17.36,509.10626
17.376,513.4145
17.392,517.743
17.408,522.0966
17.424,526.478
17.44,530.88916
17.456,535.3318
17.472,539.8077
17.488,544.3186
17.504,548.86694
17.52,553.45447
17.536,558.0834
17.552,562.75616
17.568,567.4752
17.584,572.2438
17.6,577.06433
17.616,581.9392
17.632,586.87036
17.648,591.86005
17.664,596.91034
17.68,602.0233
17.696,607.201
17.712,612.445
17.728,617.757
17.744,623.1384
17.76,628.5905
17.776,634.11426
17.792,639.7104
17.808,645.37946
17.824,651.1218
17.84,656.9376
17.856,662.82697
17.872,668.78937
17.888,674.8246
17.904,680.9318
17.92,687.11005
17.936,695.23596
17.952,705.3828
17.968,717.39355
17.984,731.17664
18.0,743.577
18.016000000000002,754.41406
18.032,763.59155
18.048000000000002,771.0529
18.064,780.4134
18.080000000000002,791.68475
18.096,801.43146
18.112000000000002,809.601
18.128,817.17535
18.144000000000002,824.58325
18.16,832.2679
18.176000000000002,839.1248
18.192,845.7991
18.208000000000002,852.4669
18.224,859.13696
18.240000000000002,865.8156
18.256,872.5088
18.272000000000002,879.2216
18.288,885.9552
18.304000000000002,892.70966
18.32,899.484
18.336000000000002,906.2764
18.352,913.0841
18.368000000000002,919.9039
18.384,926.73206
18.400000000000002,933.5649
18.416,940.3986
18.432000000000002,947.2296
18.448,954.0545
18.464,960.87024
18.48,967.67413
18.496,974.464
18.512,981.23785
18.528,987.9943
18.544,994.732
18.56,1000.0
18.576,1000.0
18.592,1000.0
18.608,1000.0
18.624,1000.0
18.64,1000.0
18.656,1000.0
18.672,1000.0
18.688,1000.0
18.704,1000.0
18.72,1000.0
18.736,1000.0
18.752,1000.0
18.768,1000.0
18.784,1000.0
18.8,1000.0
18.816,1000.0
18.832,1000.0
18.848,1000.0
18.864,1000.0
18.88,1000.0
18.896,1000.0
18.912,1000.0
18.928,1000.0
18.944,1000.0
18.96,1000.0
18.976,1000.0
18.992,1000.0
19.008,1000.0
19.024,1000.0
19.04,1000.0
19.056,1000.0
19.072,1000.0
19.088,1000.0
19.104,1000.0
19.12,1000.0
19.136,1000.0
19.152,1000.0
19.168,1000.0
19.184,1000.0
19.2,1000.0
19.216,1000.0
19.232,1000.0
19.248,1000.0
19.264,1000.0
19.28,1000.0
19.296,1000.0
19.312,1000.0
19.328,1000.0
19.344,1000.0
19.36,1000.0
19.376,1000.0
19.392,1000.0
19.408,1000.0
19.424,1000.0
19.44,1000.0
19.456,1000.0
19.472,1000.0
19.488,1000.0
19.504,1000.0
19.52,1000.0
19.536,1000.0
19.552,1000.0
19.568,1000.0
19.584,1000.0
19.6,1000.0
19.616,1000.0
19.632,1000.0
19.648,1000.0
19.664,1000.0
19.68,1000.0
19.696,1000.0
19.712,1000.0
19.728,1000.0
19.744,1000.0
19.76,1000.0
19.776,1000.0
19.792,1000.0
19.808,1000.0
19.824,1000.0
19.84,1000.0
19.856,1000.0
19.872,1000.0
19.888,1000.0
19.904,1000.0
19.92,1000.0
19.936,1000.0
19.952,1000.0
19.968,1000.0
19.984,1000.0
20.0,1000.0
20.016000000000002,1000.0
20.032,1000.0
20.048000000000002,1000.0
20.064,1000.0
20.080000000000002,1000.0
20.096,1000.0
20.112000000000002,1000.0
20.128,1000.0
20.144000000000002,1000.0
20.16,1000.0
20.176000000000002,1000.0
20.192,1000.0
20.208000000000002,1000.0
20.224,1000.0
20.240000000000002,1000.0
20.256,1000.0
20.272000000000002,1000.0
20.288,1000.0
20.304000000000002,1000.0
20.32,1000.0
20.336000000000002,1000.0
20.352,1000.0
20.368000000000002,1000.0
20.384,1000.0
20.400000000000002,1000.0
20.416,1000.0
20.432000000000002,1000.0
20.448,1000.0
20.464000000000002,1000.0
20.48,1000.0
20.496,1000.0
20.512,1000.0
20.528,1000.0
20.544,1000.0
20.56,1000.0
20.576,1000.0
20.592,1000.0
20.608,1000.0
20.624,1000.0
20.64,1000.0
20.656,1000.0
20.672,1000.0
20.688,1000.0
20.704,1000.0
20.72,1000.0
20.736,1000.0
20.752,1000.0
20.768,1000.0
20.784,1000.0
20.8,1000.0
20.816,1000.0
20.832,1000.0
20.848,1000.0
20.864,1000.0
20.88,1000.0
20.896,1000.0
20.912,1000.0
20.928,1000.0
20.944,1000.0
20.96,1000.0
20.976,1000.0
20.992,1000.0
21.008,1000.0
21.024,1000.0
21.04,1000.0
21.056,1000.0
21.072,1000.0
21.088,1000.0
21.104,1000.0
21.12,1000.0
21.136,1000.0
21.152,1000.0
21.168,1000.0
21.184,1000.0
21.2,1000.0
21.216,1000.0
21.232,1000.0
21.248,1000.0
21.264,1000.0
21.28,1000.0
21.296,1000.0
21.312,1000.0
21.328,1000.0
21.344,1000.0
21.36,1000.0
21.376,1000.0
21.392,1000.0
21.408,1000.0
21.424,1000.0
21.44,1000.0
21.456,1000.0
21.472,1000.0
21.488,1000.0
21.504,1000.0
21.52,1000.0
21.536,1000.0
21.552,1000.0
21.568,1000.0
21.584,1000.0
21.6,1000.0
21.616,1000.0
21.632,1000.0
21.648,1000.0
21.664,1000.0
21.68,1000.0
21.696,1000.0
21.712,1000.0
21.728,1000.0
21.744,1000.0
21.76,1000.0
21.776,1000.0
21.792,1000.0
21.808,1000.0
21.824,1000.0
21.84,1000.0
21.856,1000.0
21.872,1000.0
21.888,1000.0
21.904,1000.0
21.92,1000.0
21.936,1000.0
21.952,1000.0
21.968,1000.0
21.984,1000.0
22.0,1000.0
22.016000000000002,1000.0
22.032,1000.0
22.048000000000002,1000.0
22.064,1000.0
22.080000000000002,1000.0
22.096,1000.0
22.112000000000002,1000.0
22.128,1000.0
22.144000000000002,1000.0
22.16,1000.0
22.176000000000002,1000.0
22.192,1000.0
22.208000000000002,1000.0
22.224,1000.0
22.240000000000002,1000.0
22.256,1000.0
22.272000000000002,1000.0
22.288,1000.0
22.304000000000002,1000.0
22.32,1000.0
22.336000000000002,1000.0
22.352,1000.0
22.368000000000002,1000.0
22.384,1000.0
22.400000000000002,1000.0
22.416,1000.0
22.432000000000002,1000.0
22.448,1000.0
22.464000000000002,1000.0
22.48,1000.0
22.496000000000002,1000.0
22.512,1000.0
22.528,1000.0
22.544,1000.0
22.56,1000.0
22.576,1000.0
22.592,1000.0
22.608,1000.0
22.624,1000.0
22.64,1000.0
22.656,1000.0
22.672,1000.0
22.688,1000.0
22.704,1000.0
22.72,1000.0
22.736,1000.0
22.752,1000.0
22.768,1000.0
22.784,1000.0
22.8,1000.0
22.816,1000.0
22.832,1000.0
22.848,1000.0
22.864,1000.0
22.88,1000.0
22.896,995.022
22.912,991.2405
22.928,992.8238
22.944,999.5936
22.96,1000.0
22.976,1000.0
22.992,1000.0
23.008,1000.0
23.024,1000.0
23.04,1000.0
23.056,1000.0
23.072,1000.0
23.088,1000.0
23.104,1000.0
23.12,1000.0
23.136,1000.0
23.152,1000.0
23.168,1000.0
23.184,1000.0
23.2,985.55615
23.216,977.0921
23.232,970.53265
23.248,969.1266
23.264,973.15814
23.28,982.6011
23.296,997.00085
23.312,1000.0
23.328,1000.0
23.344,1000.0
23.36,1000.0
23.376,1000.0
23.392,1000.0
23.408,1000.0
23.424,1000.0
23.44,1000.0
23.456,1000.0
23.472,1000.0
23.488,1000.0
23.504,1000.0
23.52,1000.0
23.536,1000.0
23.552,1000.0
23.568,1000.0
23.584,1000.0
23.6,1000.0
23.616,1000.0
23.632,1000.0
23.648,1000.0
23.664,1000.0
23.68,1000.0
23.696,1000.0
23.712,1000.0
23.728,1000.0
23.744,1000.0
23.76,1000.0
23.776,1000.0
23.792,1000.0
23.808,1000.0
23.824,1000.0
23.84,1000.0
23.856,1000.0
23.872,1000.0
23.888,1000.0
23.904,1000.0
23.92,1000.0
23.936,1000.0
23.952,1000.0
23.968,1000.0
23.984,1000.0
24.0,992.4947
24.016000000000002,975.3518
24.032,958.8476
24.048000000000002,944.39954
24.064,931.6255
24.080000000000002,920.48553
24.096,911.0137
24.112000000000002,903.25244
24.128,897.2371
24.144000000000002,892.992
24.16,890.5296
24.176000000000002,889.85077
24.192,890.9446
24.208000000000002,893.7888
24.224,898.34985
