sim_time,value_0,value_1,value_2
48.016,5.819034,0.0,0.0
48.032000000000004,6.2712245,0.0,0.0
48.048,6.6932917,0.0,0.0
48.064,7.086449,0.0,0.0
48.08,7.4520073,0.0,0.0
48.096000000000004,7.791341,0.0,0.0
48.112,8.105876,0.0,0.0
48.128,8.397084,0.0,0.0
48.144,8.666483,0.0,0.0
48.160000000000004,0.0,0.0,0.0
48.176,0.0,0.0,0.0
48.192,0.0,0.0,0.0
48.208,0.0,0.0,0.0
48.224000000000004,0.0,0.0,0.0
48.24,0.0,0.0,0.0
48.256,0.0,0.0,0.0
48.272,0.0,0.0,0.0
48.288000000000004,12.319721,2.14668,0.0
48.304,15.479984,15.242952,0.0
48.32,141.08315,77.28849,0.0
48.336,20.548841,1.0558437,0.0
48.352000000000004,17.932327,0.8389482,0.0
48.368,17.8286,2.7473722,0.0
48.384,16.174545,11.930487,0.0
48.4,18.164738,21.447046,0.0
48.416000000000004,1.9408524,134.00108,0.0
48.432,0.0,55.71783,0.0
48.448,0.0,32.90574,0.0
48.464,0.0,21.922375,0.0
48.480000000000004,45.79112,0.0,0.0
48.496,16.83164,0.0,0.0
48.512,22.03605,0.0,0.0
48.528,0.0,46.58327,0.0
48.544000000000004,28.995647,0.0,0.0
48.56,4.215964,9.764656,0.0
48.576,22.607166,106.29857,0.0
48.592,0.0,0.14040981,0.0
48.608000000000004,0.0,23.874777,0.0
48.624,0.0,10.838253,0.0
48.64,3.6759589,14.395625,0.0
48.656,4.0377274,14.216353,0.0
48.672000000000004,3.8452208,13.804989,0.0
48.688,3.4076746,13.532771,0.0
48.704,2.84299,13.461511,0.0
48.72,2.2030406,13.461164,0.0
48.736000000000004,1.5125375,13.583293,0.0
48.752,0.42898932,5.9359374,0.0
48.768,0.036403663,3.719492,0.0
48.784,0.041788615,3.6641834,0.0
48.800000000000004,0.09124206,3.626867,0.0
48.816,0.14902882,3.588117,0.0
48.832,0.17341909,3.5291681,0.0
48.848,0.19619872,3.4680471,0.0
48.864000000000004,0.22528148,3.4078798,0.0
48.88,0.24567772,3.3459072,0.0
48.896,0.25965825,3.2796426,0.0
48.912,0.26790693,3.2091398,0.0
48.928000000000004,0.27107847,3.1344543,0.0
48.944,0.26390755,3.0651677,0.0
48.96,0.25708044,2.9855912,0.0
48.976,0.25705218,2.885665,0.0
48.992000000000004,0.24599105,2.7935705,0.0
49.008,0.23193048,2.6975744,0.0
49.024,0.2164288,2.5981739,0.0
49.04,0.20070392,2.4876292,0.0
49.056000000000004,0.17945848,2.3807724,0.0
49.072,0.15383817,2.2743046,0.0
49.088,0.12269076,2.164781,0.0
49.104,0.09342006,2.0490727,0.0
49.120000000000005,0.06664122,1.9233534,0.0
49.136,0.03847695,1.7950631,0.0
49.152,0.00986241,1.6626574,0.0
49.168,0.0,1.5256827,0.0
49.184,0.0,1.3840622,0.0
49.2,0.0,1.2377193,0.0
49.216,0.0,1.0881281,0.0
49.232,0.0,0.9362551,0.0
49.248,0.0,0.7753546,0.0
49.264,0.0,0.60725605,0.0
49.28,0.0,0.4364592,0.0
49.296,0.0,0.26116088,0.0
49.312,0.0,0.07976279,0.0
49.328,0.0,0.0,0.0
49.344,0.0,0.0,0.0
49.36,0.0,0.0,0.0
49.376,0.0,0.0,0.0
49.392,0.0,0.0,0.0
49.408,0.0,0.0,0.0
