sim_time,value
48.016,219.26256
48.032000000000004,219.16216
48.048,219.06175
48.064,218.96135
48.08,218.86095
48.096000000000004,218.76054
48.112,218.66014
48.128,218.55975
48.144,218.45935
48.160000000000004,218.35895
48.176,218.25854
48.192,218.15814
48.208,218.05774
48.224000000000004,217.95735
48.24,217.85695
48.256,217.75656
48.272,217.65617
48.288000000000004,217.75655
48.304,217.85693
48.32,217.95732
48.336,218.05771
48.352000000000004,218.1581
48.368,218.2585
48.384,218.35889
48.4,218.45929
48.416000000000004,218.5597
48.432,218.66011
48.448,218.76053
48.464,218.86093
48.480000000000004,218.96135
48.496,219.06175
48.512,219.16214
48.528,219.26254
48.544000000000004,219.36293
48.56,219.46332
48.576,219.5637
48.592,219.6641
48.608000000000004,219.76447
48.624,219.86476
48.64,219.96542
48.656,220.06573
48.672000000000004,220.1661
48.688,220.2665
48.704,220.3669
48.72,220.46729
48.736000000000004,220.56767
48.752,220.66808
48.768,220.76846
48.784,220.86887
48.800000000000004,220.96925
48.816,221.06966
48.832,221.17004
48.848,221.27043
48.864000000000004,221.37083
48.88,221.47122
48.896,221.57162
48.912,221.67201
48.928000000000004,221.77242
48.944,221.8728
48.96,221.97319
48.976,222.0736
48.992000000000004,222.17398
49.008,222.27437
49.024,222.37477
49.04,222.47516
49.056000000000004,222.57555
49.072,222.67595
49.088,222.77634
49.104,222.87672
49.120000000000005,222.97713
49.136,223.07751
49.152,223.1779
49.168,223.2783
49.184,223.3787
49.2,223.47908
49.216,223.57947
49.232,223.67987
49.248,223.78026
49.264,223.88065
49.28,223.98103
49.296,224.08142
49.312,224.18182
49.328,224.28221
49.344,224.3826
49.36,224.48299
49.376,224.58337
49.392,224.68376
49.408,224.78415
49.424,224.88455
49.44,224.98494
49.456,225.08533
49.472,225.18571
49.488,225.2861
49.504,225.38649
49.52,225.4869
49.536,225.58728
49.552,225.68768
49.568,225.78809
49.584,225.88847
49.6,225.98888
49.616,226.08926
49.632,226.18967
49.648,226.29005
49.664,226.39046
49.68,226.49086
49.696,226.59125
49.712,226.69165
49.728,226.79204
49.744,226.89244
49.76,226.99283
49.776,227.09323
49.792,227.19362
49.808,227.29402
49.824,227.39441
49.84,227.49481
49.856,227.5952
49.872,227.6956
49.888,227.79599
49.904,227.8964
49.92,227.99678
49.936,228.09718
49.952,228.19757
49.968,228.29797
49.984,228.39836
50.0,228.49876
50.016,228.59915
50.032000000000004,228.69955
50.048,228.79994
50.064,228.90034
50.08,229.00075
50.096000000000004,229.10114
50.112,229.20154
50.128,229.30193
50.144,229.40233
50.160000000000004,229.50272
50.176,229.60312
50.192,229.7035
50.208,229.80391
50.224000000000004,229.90431
50.24,230.0047
50.256,230.1051
50.272,230.20549
50.288000000000004,230.3059
50.304,230.40628
50.32,230.50668
50.336,230.60707
50.352000000000004,230.70747
50.368,230.80786
50.384,230.90826
50.4,231.00867
50.416000000000004,231.10905
50.432,231.20946
50.448,231.30984
50.464,231.41025
50.480000000000004,231.51064
50.496,231.61104
50.512,231.71143
50.528,231.81183
50.544000000000004,231.91222
50.56,232.01262
50.576,232.113
50.592,232.21341
50.608000000000004,232.3138
50.624,232.4142
50.64,232.51459
50.656,232.61499
50.672000000000004,232.71538
50.688,232.81578
50.704,232.91617
50.72,233.01657
50.736000000000004,233.11696
50.752,233.21736
50.768,233.31775
50.784,233.41815
50.800000000000004,233.51854
50.816,233.61894
50.832,233.71933
50.848,233.81973
50.864000000000004,233.92012
50.88,234.02052
50.896,234.12091
50.912,234.22131
50.928000000000004,234.3217
50.944,234.4221
50.96,234.52249
50.976,234.6229
50.992000000000004,234.72328
51.008,234.82368
51.024,234.92407
51.04,235.02448
51.056000000000004,235.12488
51.072,235.22527
51.088,235.32567
51.104,235.42606
51.120000000000005,235.52646
51.136,235.62685
51.152,235.72725
51.168,235.82764
51.184000000000005,235.92804
51.2,236.02843
51.216,236.12883
51.232,236.22923
51.248,236.32962
51.264,236.43002
51.28,236.53041
51.296,236.63081
51.312,236.7312
51.328,236.8316
51.344,236.93199
51.36,237.0324
51.376,237.13278
51.392,237.23318
51.408,237.33359
51.424,237.43398
51.44,237.53438
51.456,237.63477
51.472,237.73517
51.488,237.83556
51.504,237.93596
51.52,238.03635
51.536,238.13675
51.552,238.23714
51.568,238.33754
51.584,238.43793
51.6,238.53833
51.616,238.63872
51.632,238.73912
51.648,238.83951
51.664,238.93991
51.68,239.0403
51.696,239.1407
51.712,239.24109
51.728,239.34149
51.744,239.44188
51.76,239.54228
51.776,239.64267
51.792,239.74307
51.808,239.74307
51.824,239.74307
51.84,239.74307
51.856,239.74307
51.872,239.84346
51.888,239.94386
51.904,239.94386
51.92,239.94386
51.936,239.94386
51.952,239.94386
51.968,239.94386
51.984,239.94386
52.0,239.94386
52.016,239.94386
52.032000000000004,239.94386
52.048,239.94386
52.064,239.94386
52.08,239.94386
52.096000000000004,239.94386
52.112,239.94386
52.128,239.94386
52.144,239.94386
52.160000000000004,239.94386
52.176,239.94386
52.192,239.94386
52.208,239.94386
52.224000000000004,239.94386
52.24,239.94386
52.256,239.94386
52.272,239.94386
52.288000000000004,239.94386
52.304,239.94386
52.32,239.94386
52.336,239.94386
52.352000000000004,239.94386
52.368,239.94386
52.384,239.94386
52.4,239.94386
52.416000000000004,239.94386
52.432,239.94386
52.448,239.94386
52.464,239.94386
52.480000000000004,239.94386
52.496,239.94386
52.512,239.94386
52.528,239.94386
