sim_time,value_0,value_1,value_2
48.016,0.0,10.381264,0.0
48.032000000000004,0.0,16.240042,0.0
48.048,0.0,3.8830452,0.0
48.064,0.0,2.8182817,0.0
48.08,0.0,2.4602225,0.0
48.096000000000004,0.0,2.2493093,0.0
48.112,0.0,2.0838487,0.0
48.128,0.0,1.9433376,0.0
48.144,0.0,1.8225061,0.0
48.160000000000004,0.0,1.7193234,0.0
48.176,0.0,1.632655,0.0
48.192,0.0,1.5616968,0.0
48.208,0.0,1.5057552,0.0
48.224000000000004,0.0,1.4641141,0.0
48.24,0.0,1.4359387,0.0
48.256,0.0,1.4202085,0.0
48.272,0.0,1.4156752,0.0
48.288000000000004,0.0,1.4208441,0.0
48.304,0.0,1.4339731,0.0
48.32,0.0,1.453089,0.0
48.336,0.0,1.4760162,0.0
48.352000000000004,0.0,1.500414,0.0
48.368,3.349361,1.4375257,0.0
48.384,4.8951583,0.0,0.0
48.4,4.492683,0.0,0.0
48.416000000000004,8.291658,17.474686,0.0
48.432,6.133232,7.9550805,0.0
48.448,5.241993,8.158529,0.0
48.464,4.612055,8.353459,0.0
48.480000000000004,4.102238,8.50365,0.0
48.496,0.0,0.0,0.0
48.512,12.013372,12.764948,0.0
48.528,4.367894,8.426102,0.0
48.544000000000004,3.5607965,8.593382,0.0
48.56,2.929175,8.742094,0.0
48.576,2.361894,8.857507,0.0
48.592,1.8127661,8.955073,0.0
48.608000000000004,1.2588425,9.042879,0.0
48.624,0.6888181,9.125123,0.0
48.64,0.09628926,8.374574,0.0
48.656,0.0,0.7419124,0.0
48.672000000000004,0.0,0.7326336,0.0
48.688,0.0,0.76061755,0.0
48.704,0.0,0.78286237,0.0
48.72,0.16553439,3.901318,0.0
48.736000000000004,0.74552816,0.0,0.0
48.752,1.2495661,0.0,0.0
48.768,1.8353094,0.0,0.0
48.784,2.4456,0.0,0.0
48.800000000000004,3.0531871,0.0,0.0
48.816,3.6463118,0.0,0.0
48.832,4.220528,0.0,0.0
48.848,4.7746906,0.0,0.0
48.864000000000004,5.3090267,0.0,0.0
48.88,6.444423,12.485871,0.0
48.896,4.976343,6.934489,0.0
48.912,4.1078525,6.9430957,0.0
48.928000000000004,3.6778371,0.0,0.0
48.944,5.323348,5.4139657,0.0
48.96,0.28142673,7.186692,0.0
48.976,2.0447075,2.7843187,0.0
48.992000000000004,1.5523573,4.116758,0.0
49.008,1.0214288,5.435319,0.0
49.024,0.4515169,6.6515074,0.0
49.04,0.0,7.4196997,0.0
49.056000000000004,0.0,0.0,0.0
49.072,0.0,0.0,0.0
49.088,0.0,0.0,0.0
49.104,0.0,0.0,0.0
49.120000000000005,0.0,0.0,0.0
49.136,0.0,0.0,0.0
49.152,2.0475929,0.94733685,0.0
49.168,0.0,0.0,0.0
49.184,0.0,0.0,0.0
49.2,0.0,0.0,0.0
49.216,0.0,0.0,0.0
49.232,12.846438,0.0,0.0
49.248,13.253021,15.353365,0.0
49.264,32.37709,66.984505,0.0
49.28,1.0576937,3.1780505,0.0
49.296,30.320692,89.19091,0.0
49.312,2.6995895,15.71828,0.0
49.328,3.6308746,0.0,0.0
49.344,3.0185075,0.0,0.0
49.36,1.0226375,6.3298864,0.0
49.376,2.6680362,0.0,0.0
49.392,2.81769,0.0,0.0
49.408,3.056644,0.0,0.0
49.424,3.390876,0.0,0.0
49.44,3.7528875,0.0,0.0
49.456,4.1108127,0.0,0.0
49.472,4.4502,0.0,0.0
49.488,4.7648997,0.0,0.0
49.504,5.052625,0.0,0.0
49.52,5.3128242,0.0,0.0
49.536,5.545676,0.0,0.0
49.552,5.751645,0.0,0.0
49.568,5.515443,29.725805,0.0
49.584,5.4176235,9.5775585,0.0
49.6,4.9771442,9.699774,0.0
49.616,4.6495605,9.887079,0.0
49.632,4.363519,10.043711,0.0
49.648,4.0787444,10.185859,0.0
49.664,3.7749794,10.322835,0.0
49.68,3.4420552,10.460079,0.0
49.696,3.0748692,10.601008,0.0
