sim_time,value
48.016,206.95879
48.032000000000004,206.85843
48.048,206.75806
48.064,206.65767
48.08,206.55728
48.096000000000004,206.4569
48.112,206.35649
48.128,206.2561
48.144,206.1557
48.160000000000004,206.05531
48.176,205.95491
48.192,205.8545
48.208,205.75412
48.224000000000004,205.65372
48.24,205.55333
48.256,205.45293
48.272,205.35252
48.288000000000004,205.25214
48.304,205.15173
48.32,205.05135
48.336,204.95094
48.352000000000004,204.85054
48.368,204.75015
48.384,204.64975
48.4,204.54936
48.416000000000004,204.64973
48.432,204.75012
48.448,204.85051
48.464,204.9509
48.480000000000004,205.0513
48.496,204.9509
48.512,205.0513
48.528,205.15169
48.544000000000004,205.25208
48.56,205.35248
48.576,205.45287
48.592,205.55327
48.608000000000004,205.65366
48.624,205.75406
48.64,205.85446
48.656,205.95485
48.672000000000004,206.05525
48.688,206.15564
48.704,206.25604
48.72,206.15564
48.736000000000004,206.05525
48.752,205.95485
48.768,205.85445
48.784,205.75404
48.800000000000004,205.65364
48.816,205.55325
48.832,205.45285
48.848,205.35245
48.864000000000004,205.25204
48.88,205.35243
48.896,205.45282
48.912,205.5532
48.928000000000004,205.6536
48.944,205.75398
48.96,205.85437
48.976,205.95477
48.992000000000004,206.05516
49.008,206.15556
49.024,206.25595
49.04,206.35635
49.056000000000004,206.45676
49.072,206.55714
49.088,206.65755
49.104,206.75793
49.120000000000005,206.85834
49.136,206.95872
49.152,206.85834
49.168,206.75793
49.184,206.65753
49.2,206.55713
49.216,206.45674
49.232,206.35634
49.248,206.45674
49.264,206.55713
49.28,206.45674
49.296,206.55714
49.312,206.65755
49.328,206.55716
49.344,206.45677
49.36,206.55717
49.376,206.45679
49.392,206.3564
49.408,206.25601
49.424,206.15561
49.44,206.05522
49.456,205.95483
49.472,205.85445
49.488,205.75406
49.504,205.65366
49.52,205.55327
49.536,205.45288
49.552,205.3525
49.568,205.45285
49.584,205.55324
49.6,205.65361
49.616,205.754
49.632,205.85439
49.648,205.95479
49.664,206.05518
49.68,206.15558
49.696,206.25597
49.712,206.35637
49.728,206.45677
49.744,206.55717
49.76,206.65758
49.776,206.75798
49.792,206.85837
49.808,206.95877
49.824,207.05917
49.84,207.15958
49.856,207.25998
49.872,207.36038
49.888,207.46078
49.904,207.56117
49.92,207.66158
49.936,207.76198
49.952,207.86238
49.968,207.96277
49.984,208.06317
50.0,208.16357
50.016,208.26398
50.032000000000004,208.36436
50.048,208.46477
50.064,208.56517
50.08,208.66556
50.096000000000004,208.76596
50.112,208.86636
50.128,208.96675
50.144,209.06715
50.160000000000004,208.96675
50.176,208.86635
50.192,208.76596
50.208,208.86635
50.224000000000004,208.96675
50.24,209.06714
50.256,209.16754
50.272,209.26793
50.288000000000004,209.36832
50.304,209.46872
50.32,209.46872
50.336,209.46872
50.352000000000004,209.46872
50.368,209.46872
50.384,209.46872
50.4,209.46872
50.416000000000004,209.46872
50.432,209.46872
50.448,209.46872
50.464,209.46872
50.480000000000004,209.46872
50.496,209.46872
50.512,209.46872
50.528,209.46872
50.544000000000004,209.46872
50.56,209.46872
50.576,209.46872
50.592,209.46872
50.608000000000004,209.46872
50.624,209.46872
50.64,209.46872
50.656,209.46872
50.672000000000004,209.46872
50.688,209.46872
50.704,209.46872
50.72,209.46872
50.736000000000004,209.46872
50.752,209.46872
50.768,209.46872
50.784,209.46872
50.800000000000004,209.46872
50.816,209.46872
50.832,209.46872
50.848,209.46872
50.864000000000004,209.46872
50.88,209.46872
50.896,209.46872
50.912,209.46872
50.928000000000004,209.46872
50.944,209.46872
50.96,209.46872
50.976,209.46872
50.992000000000004,209.46872
51.008,209.46872
51.024,209.46872
51.04,209.46872
51.056000000000004,209.46872
51.072,209.46872
51.088,209.46872
51.104,209.46872
51.120000000000005,209.46872
51.136,209.46872
51.152,209.46872
51.168,209.46872
51.184000000000005,209.46872
51.2,209.46872
51.216,209.46872
51.232,209.46872
51.248,209.46872
51.264,209.46872
51.28,209.46872
51.296,209.46872
51.312,209.46872
51.328,209.46872
51.344,209.46872
51.36,209.46872
51.376,209.46872
51.392,209.46872
51.408,209.46872
51.424,209.46872
