sim_time,value_0,value_1,value_2
48.016,-0.00288964,-0.9997652,-0.0214735
48.032000000000004,-0.021252938,-0.9995483,-0.021249149
48.048,-0.038026005,-0.9990564,-0.020985227
48.064,-0.053180836,-0.998371,-0.020666521
48.08,-0.066694885,-0.99756706,-0.020290509
48.096000000000004,-0.07855001,-0.9967124,-0.019856934
48.112,-0.088731885,-0.99586725,-0.019366043
48.128,-0.09722946,-0.99508405,-0.018818194
48.144,-0.104034476,-0.9944069,-0.018213725
48.160000000000004,-0.10914104,-0.9938713,-0.017552879
48.176,-0.11254524,-0.993504,-0.016835775
48.192,-0.114244886,-0.9933228,-0.016062388
48.208,-0.11423932,-0.9933365,-0.01523255
48.224000000000004,-0.1125293,-0.9935448,-0.014345964
48.24,-0.109117,-0.99393857,-0.013402231
48.256,-0.1040061,-0.9944993,-0.012400887
48.272,-0.09720191,-0.99520004,-0.011341449
48.288000000000004,-0.08871172,-0.9960049,-0.01022347
48.304,-0.078545064,-0.9968695,-0.009046597
48.32,-0.06671419,-0.9977416,-0.0078106374
48.336,-0.053234506,-0.9985608,-0.006515625
48.352000000000004,-0.038125172,-0.99925965,-0.005161892
48.368,-0.021415612,-0.9997636,-0.0037481557
48.384,-0.0032993346,-0.99999225,-0.0021476198
48.4,0.016139016,-0.9998697,-0.0003351519
48.416000000000004,0.034594096,-0.99940145,-5.6901674e-05
48.432,0.051685397,-0.9986634,0.00016409876
48.448,0.067343466,-0.9977298,0.00032237626
48.464,0.081523694,-0.9966713,0.0004149573
48.480000000000004,0.09419512,-0.9955537,0.00043997876
48.496,0.10824864,-0.99412173,0.0020656118
48.512,0.12099658,-0.9926504,0.002232322
48.528,0.13223189,-0.99121606,0.002327569
48.544000000000004,0.14191286,-0.9898764,0.0023506253
48.56,0.15001439,-0.98868114,0.0023012299
48.576,0.1565201,-0.9876724,0.0021790094
48.592,0.16141851,-0.98688406,0.0019834503
48.608000000000004,0.164701,-0.9863421,0.0017138994
48.624,0.16636062,-0.986064,0.001369573
48.64,0.16654608,-0.9860332,0.000963312
48.656,0.16666101,-0.98601407,0.00062213594
48.672000000000004,0.16677544,-0.9859948,0.00034585755
48.688,0.16688941,-0.9859756,0.00013412103
48.704,0.16700162,-0.9859566,-1.3496037e-05
48.72,0.16867705,-0.9856707,0.0011391281
48.736000000000004,0.17189024,-0.9851129,0.0025172117
48.752,0.17665438,-0.9842643,0.004125415
48.768,0.18297115,-0.9831002,0.0059644836
48.784,0.19083634,-0.981589,0.008033624
48.800000000000004,0.20024236,-0.9796919,0.010330998
48.816,0.21117899,-0.9773629,0.012853853
48.832,0.2236336,-0.97454846,0.015598438
48.848,0.2375908,-0.971188,0.018559825
48.864000000000004,0.25303194,-0.9672138,0.021731656
48.88,0.26712206,-0.9633779,0.023426123
48.896,0.27958086,-0.95979553,0.02504094
48.912,0.29037628,-0.9565432,0.026583642
48.928000000000004,0.30034593,-0.95342994,0.02763448
48.944,0.3093561,-0.95052683,0.028240442
48.96,0.31726763,-0.9479086,0.02846978
48.976,0.3238319,-0.94568574,0.028484609
48.992000000000004,0.32895297,-0.94392097,0.028340105
49.008,0.3325389,-0.9426712,0.028086934
49.024,0.33450413,-0.941985,0.027770264
