sim_time,value
48.016,351.16104
48.032000000000004,348.3185
48.048,345.68433
48.064,343.2846
48.08,341.14734
48.096000000000004,339.2984
48.112,337.76077
48.128,336.5544
48.144,335.69595
48.160000000000004,335.19888
48.176,335.07336
48.192,335.32617
48.208,335.96075
48.224000000000004,336.97717
48.24,338.372
48.256,340.1385
48.272,342.26636
48.288000000000004,344.74185
48.304,347.5478
48.32,350.66342
48.336,354.06464
48.352000000000004,357.72382
48.368,361.5958
48.384,365.59607
48.4,369.68027
48.416000000000004,373.4989
48.432,376.9799
48.448,380.13272
48.464,382.9732
48.480000000000004,385.51932
48.496,388.17114
48.512,390.5582
48.528,392.6895
48.544000000000004,394.57748
48.56,396.23657
48.576,397.68112
48.592,398.9241
48.608000000000004,399.97656
48.624,400.84726
48.64,401.55872
48.656,402.26178
48.672000000000004,402.96527
48.688,403.6691
48.704,404.37305
48.72,405.26627
48.736000000000004,406.31006
48.752,407.49405
48.768,408.80466
48.784,410.2253
48.800000000000004,411.73642
48.816,413.31534
48.832,414.93625
48.848,416.57016
48.864000000000004,418.18484
48.88,419.60403
48.896,420.82358
48.912,421.86758
48.928000000000004,422.7788
48.944,423.57184
48.96,424.28046
48.976,424.89294
48.992000000000004,425.4232
49.008,425.884
49.024,426.28638
49.04,426.63885
49.056000000000004,426.98428
49.072,427.3274
49.088,427.66824
49.104,428.00684
49.120000000000005,428.34317
49.136,428.67728
49.152,429.06152
49.168,429.5337
49.184,430.07358
49.2,430.68274
49.216,431.2533
49.232,431.70282
49.248,432.06824
49.264,432.3123
49.28,432.58438
49.296,432.7392
49.312,432.88724
49.328,433.0103
49.344,433.07635
49.36,433.117
49.376,433.09106
49.392,432.96857
49.408,432.71948
49.424,432.31088
49.44,431.70648
49.456,430.86642
49.472,429.74713
49.488,428.3015
49.504,426.47913
49.52,424.22632
49.536,421.48663
49.552,418.20114
49.568,414.68686
49.584,411.07782
49.6,407.44037
49.616,403.83594
49.632,400.3209
49.648,396.94626
49.664,393.75806
49.68,390.79706
49.696,388.099
49.712,385.6947
49.728,383.6102
49.744,381.86676
49.76,380.48108
49.776,379.46527
49.792,378.64645
49.808,377.83194
49.824,377.0143
49.84,376.1937
49.856,375.3704
49.872,374.54477
49.888,373.71707
49.904,372.8876
49.92,372.0565
49.936,371.22385
49.952,370.3898
49.968,369.55457
49.984,368.7182
50.0,367.8807
50.016,367.04214
50.032000000000004,366.2025
50.048,365.3618
50.064,364.51987
50.08,363.67657
50.096000000000004,362.8318
50.112,361.97968
50.128,361.1166
50.144,360.2456
50.160000000000004,358.93326
50.176,357.2313
50.192,355.1315
50.208,353.4379
50.224000000000004,352.14197
50.24,351.21063
50.256,350.29108
50.272,349.3692
50.288000000000004,348.44443
50.304,347.51602
50.32,346.83484
50.336,346.44095
50.352000000000004,346.24136
50.368,346.03244
50.384,345.81772
50.4,345.59857
50.416000000000004,345.37564
50.432,345.1491
50.448,344.91898
50.464,344.82742
50.480000000000004,344.73474
50.496,344.66534
50.512,344.62323
50.528,344.60815
50.544000000000004,344.61893
50.56,344.65424
50.576,344.62125
50.592,344.52936
50.608000000000004,344.60352
50.624,344.68753
50.64,344.7749
50.656,344.86014
50.672000000000004,344.94104
50.688,345.01706
50.704,345.08826
50.72,345.15503
50.736000000000004,345.21777
50.752,345.2769
50.768,345.33267
50.784,345.3854
50.800000000000004,345.43533
50.816,345.48257
50.832,345.5273
50.848,345.56964
50.864000000000004,345.60962
50.88,345.64737
50.896,345.6829
50.912,345.7163
50.928000000000004,345.7476
50.944,345.77682
50.96,345.80402
50.976,345.8292
50.992000000000004,345.8524
51.008,345.8736
51.024,345.89285
51.04,345.9102
51.056000000000004,345.9256
51.072,345.93912
51.088,345.9507
51.104,345.96045
51.120000000000005,345.96826
51.136,345.9742
51.152,345.9783
51.168,345.98053
51.184000000000005,345.98087
51.2,345.97934
51.216,345.97595
51.232,345.9707
51.248,345.96356
51.264,345.95456
51.28,345.94366
51.296,345.93088
51.312,345.91617
51.328,345.89957
51.344,345.881
51.36,345.86057
51.376,345.83813
51.392,345.81372
51.408,345.78735
51.424,345.75897
