sim_time,value_0,value_1,value_2
48.016,0.0009211065,-0.02147789,1.5736629
48.032000000000004,0.0009807196,-0.021276377,1.5920266
48.048,0.001063876,-0.021042416,1.6088058
48.064,0.0011490893,-0.020758446,1.623975
48.08,0.0012303172,-0.020419387,1.6375123
48.096000000000004,0.001304607,-0.020022543,1.649398
48.112,0.0013698887,-0.01956594,1.6596149
48.128,0.0014245345,-0.019048017,1.6681492
48.144,0.0014672442,-0.01846754,1.674989
48.160000000000004,0.0014969978,-0.01782359,1.6801252
48.176,0.0015130269,-0.01711555,1.6835514
48.192,0.0015147949,-0.016343096,1.6852632
48.208,0.0015019818,-0.015506199,1.6852591
48.224000000000004,0.0014744719,-0.014605106,1.6835397
48.24,0.0014323429,-0.0136403395,1.6801082
48.256,0.0013758561,-0.012612676,1.6749703
48.272,0.0013054457,-0.011523126,1.6681336
48.288000000000004,0.0012217093,-0.010372905,1.6596088
48.304,0.001125396,-0.0091634095,1.6494087
48.32,0.0010173948,-0.007896172,1.6375487
48.336,0.00089872186,-0.0065728263,1.6240468
48.352000000000004,0.0007705069,-0.0051950626,1.6089234
48.368,0.00060996175,-0.0037620869,1.5922079
48.384,0.00042912865,-0.0021490473,1.5740914
48.4,0.00024352394,-0.00033126402,1.5546532
48.416000000000004,0.0002506797,-4.825768e-05,1.5361919
48.432,0.0003391017,0.00018186962,1.5190846
48.448,0.00046282765,0.00035435072,1.5033987
48.464,0.0005984445,0.00046529554,1.489179
48.480000000000004,0.00073391065,0.0005113858,1.4764583
48.496,0.0007469182,0.0021591561,1.4623333
48.512,0.000787395,0.0023448262,1.449501
48.528,0.0008727808,0.0024646258,1.4381747
48.544000000000004,0.00097328896,0.0025141984,1.4284018
48.56,0.0010738287,0.0024905077,1.4202127
48.576,0.0011667644,0.0023911074,1.4136293
48.592,0.0012482028,0.0022139717,1.4086677
48.608000000000004,0.0013161455,0.0019574054,1.4053406
48.624,0.0013695773,0.0016199956,1.4036573
48.64,0.0014075435,0.001214702,1.4034687
48.656,0.001424995,0.00087182457,1.4033517
48.672000000000004,0.0014234213,0.00059153844,1.4032352
48.688,0.001403017,0.00037351262,1.4031193
48.704,0.0013646411,0.00021745969,1.4030054
48.72,0.0013793631,0.001391741,1.4013073
48.736000000000004,0.0014003995,0.0027996013,1.3980485
48.752,0.001411872,0.0044447435,1.3932127
48.768,0.0014069087,0.006328782,1.3867939
48.784,0.0013829152,0.008452967,1.3787904
48.800000000000004,0.0013392961,0.010818474,1.369202
48.816,0.0012763669,0.013426548,1.3580289
48.832,0.001194847,0.016278563,1.3452713
48.848,0.001095633,0.019376053,1.3309292
48.864000000000004,0.0009797028,0.022720708,1.3150022
48.88,0.0009767681,0.024582546,1.3004115
48.896,0.001016585,0.026379887,1.2874621
48.912,0.0010720734,0.028109424,1.2762029
48.928000000000004,0.0011270721,0.029330928,1.2657706
48.944,0.0011637387,0.030079994,1.2563119
48.96,0.0012122858,0.030430684,1.2479827
48.976,0.0012425232,0.030536586,1.2410538
48.992000000000004,0.0012557262,0.030452026,1.2356362
49.008,0.0012526133,0.03022773,1.2318361
49.024,0.0012338877,0.029909834,1.2297506
49.04,0.0012004691,0.02951283,1.2294677
49.056000000000004,0.0011470426,0.029184803,1.229364
49.072,0.0010751794,0.028935047,1.2292693
49.088,0.0009867724,0.02876328,1.2291813
49.104,0.0008838831,0.028669277,1.2291011
49.120000000000005,0.0007685615,0.028652878,1.2290298
49.136,0.0006427896,0.028713992,1.2289683
49.152,0.00067192066,0.030120911,1.2272756
49.168,0.0008796677,0.03147675,1.2247727
49.184,0.0011456814,0.03291173,1.221395
49.2,0.0014217953,0.034465007,1.217268
49.216,0.0015511318,0.03604284,1.2121873
49.232,0.0015058842,0.03747187,1.2060169
49.248,0.0013250646,0.03687764,1.2001657
49.264,0.001013078,0.03518823,1.1944308
49.28,0.0009745741,0.034490377,1.1872287
49.296,0.00077353895,0.030998638,1.1803503
49.312,0.00068148476,0.027293896,1.1751
49.328,0.0007510409,0.025042653,1.1683153
49.344,0.0008718942,0.023057792,1.159809
49.36,0.00090401183,0.019703636,1.1531942
49.376,0.0009960852,0.017844843,1.1449279
49.392,0.0010966876,0.016256345,1.1348692
49.408,0.0011875029,0.014941577,1.1229886
49.424,0.0012604628,0.013901695,1.1092715
49.44,0.0013123297,0.013137206,1.0937108
49.456,0.0013421046,0.012648354,1.076302
49.472,0.0013498024,0.012435293,1.0570434
49.488,0.001335887,0.012498162,1.0359341
49.504,0.0013010239,0.012837112,1.0129744
49.52,0.0012459802,0.013452303,0.98816615
49.536,0.0011715903,0.014343888,0.96151274
49.552,0.00107875,0.0155120045,0.9330193
49.568,0.0010951833,0.014920098,0.9058963
49.584,0.0011413482,0.014239222,0.8806821
49.6,0.0011925386,0.0134656755,0.8574175
49.616,0.001236761,0.012595905,0.83612525
49.632,0.0012684277,0.011626872,0.81681937
49.648,0.0012851696,0.01055592,0.79950905
49.664,0.0012862321,0.009380676,0.7842008
49.68,0.0012716731,0.008098992,0.7708996
49.696,0.0012419672,0.0067089084,0.75960946
49.712,0.0011978139,0.0052086203,0.75033396
49.728,0.0011400473,0.0035964535,0.7430761
49.744,0.0010695946,0.0018708454,0.73783875
49.76,0.0009874585,3.0326775e-05,0.7346247
49.776,0.00089470856,-0.0019264938,0.7334364
49.792,0.00078901293,-0.0039141607,0.7333299
49.808,0.00067226525,-0.0058454038,0.733275
49.824,0.00054665265,-0.0077191116,0.73323053
49.84,0.00041344753,-0.0095364265,0.7331969
49.856,0.00027427924,-0.011298443,0.73317534
49.872,0.00013088947,-0.01300621,0.7331666
49.888,-1.4973785e-05,-0.014660727,0.73317134
49.904,-0.00016160017,-0.016262949,0.7331898
49.92,-0.0003073237,-0.017813778,0.7332221
49.936,-0.00045052337,-0.019314134,0.73326725
49.952,-0.0005897312,-0.020764865,0.7333253
49.968,-0.000723449,-0.022166744,0.7333959
49.984,-0.0008503152,-0.023520555,0.7334784
50.0,-0.00096904323,-0.024827069,0.73357207
50.016,-0.0010784161,-0.026086979,0.7336761
50.032000000000004,-0.0011773226,-0.027300943,0.73378956
50.048,-0.0012647568,-0.028469589,0.7339115
50.064,-0.0013398284,-0.029593509,0.7340407
50.08,-0.001401753,-0.030673306,0.7341755
50.096000000000004,-0.0014499201,-0.031709477,0.7343148
50.112,-0.0014778705,-0.03232791,0.73445827
50.128,-0.0014922364,-0.032693878,0.73459905
50.144,-0.0014932585,-0.032848116,0.7347399
50.160000000000004,-0.0014967908,-0.031659868,0.7327971
50.176,-0.0014980123,-0.030216912,0.7289211
50.192,-0.0014940336,-0.028518973,0.7231283
50.208,-0.0015135827,-0.028158007,0.71940017
50.224000000000004,-0.0015283872,-0.027925966,0.7176821
50.24,-0.0015275001,-0.02780844,0.7177697
50.256,-0.0015108855,-0.027647495,0.71791935
50.272,-0.0014803353,-0.027440395,0.71806717
50.288000000000004,-0.0014358537,-0.027186874,0.7182103
50.304,-0.0013776883,-0.026886791,0.7183459
50.32,-0.0013947961,-0.023183431,0.7184399
50.336,-0.0014334645,-0.017273156,0.7185754
50.352000000000004,-0.0013312901,-0.010204444,0.7185769
50.368,-0.0012848674,-0.0030782865,0.71857727
